date,base_regime_mix,remove_159949,remove_159954,remove_159941,remove_513650,remove_513880,remove_511580,remove_518880,remove_512890,remove_511580_cap28_hi18_hm30,remove_511580_cap28_hi20_hm30,remove_511580_cap29_hi18_hm30,remove_511580_cap29_hi20_hm30,remove_511580_cap30_hi18_hm30
2024-11-14,7.024493043621024,5.030052593892197,6.373430548255581,5.492885789888976,7.239417465094676,6.742263054633901,7.175056341901143,4.776129866857849,6.258087796386194,7.175056341901143,7.175056341901143,7.175056341901143,7.175056341901143,7.175056341901143
2024-11-15,6.913411617231525,4.950510139586382,6.272644662085825,5.409811216673443,7.126597106100869,6.635644656330828,7.061593991246931,4.700602805340742,6.15912587634777,7.061593991246931,7.061593991246931,7.061593991246931,7.061593991246931,7.061593991246931
2024-11-18,6.793543630585895,4.940982383708214,6.1638865946920625,5.31601336192698,7.00303280904474,6.520592724073866,6.939156748810813,4.619101540047553,6.052336051125349,6.939156748810813,6.939156748810813,6.939156748810813,6.939156748810813,6.939156748810813
2024-11-19,6.800510519671393,4.949167416685989,6.170207760283385,5.321465019777947,7.010214532677611,6.527279697581448,7.013102429376011,4.623838503531423,6.058542819826519,7.013102429376011,7.013102429376011,7.013102429376011,7.013102429376011,7.013102429376011
2024-11-20,6.80621314105295,4.949780368600786,6.175381836347331,5.325927375966532,7.016093003002406,6.532753199116246,7.018983321369211,4.627715859538569,6.063623258379695,7.018983321369211,7.018983321369211,7.018983321369211,7.018983321369211,7.018983321369211
2024-11-21,6.799481459599429,4.948906576175293,6.169274078257093,5.320659770354339,7.0091537399840895,6.526291983071501,7.012041199683065,4.623138819651892,6.057626035051003,7.012041199683065,7.012041199683065,7.012041199683065,7.012041199683065,7.012041199683065
2024-11-22,6.548342562543386,4.792113298485466,5.94141189540452,5.124141163122785,6.750270595730389,6.285243341313629,6.753051407084427,4.452383153796639,5.833887573484509,6.753051407084427,6.753051407084427,6.753051407084427,6.753051407084427,6.753051407084427
2024-11-25,6.475355594430497,4.738701031614983,5.875189696975885,5.067028157181703,6.675032964220075,6.21518884264427,6.677782781015156,4.441637248999204,5.768863827058098,6.677782781015156,6.677782781015156,6.677782781015156,6.677782781015156,6.677782781015156
2024-11-26,6.481509172787391,4.743204254284795,5.880772933237543,5.071843391549468,6.66882518356335,6.221095182610989,6.68412872742598,4.4458581697573045,5.774346021058468,6.68412872742598,6.68412872742598,6.68412872742598,6.68412872742598,6.68412872742598
2024-11-27,6.522094702986435,4.772904969715508,5.917596808837027,5.103601960062615,6.680362943396505,6.260050067912248,6.725983008749876,4.473696981089536,5.810503478923581,6.725983008749876,6.725983008749876,6.725983008749876,6.725983008749876,6.725983008749876
2024-11-28,6.479554297325306,4.741773665611515,5.878999244672302,5.070313682660787,6.658842465537777,6.219218850109472,6.682112740271396,4.444517263062232,5.772604431708638,6.682112740271396,6.682112740271396,6.682112740271396,6.682112740271396,6.682112740271396
2024-11-29,6.496185104225815,4.75394418206683,5.894088631491199,5.083327449335472,6.673524590441576,6.235181464669377,6.699263445639628,4.455924823671529,5.787420739314301,6.699263445639628,6.699263445639628,6.699263445639628,6.699263445639628,6.699263445639628
2024-12-02,6.525857421272496,4.775658547764437,5.9210107809941555,5.106546323383666,6.713660401370403,6.26366160775257,6.7298633540087645,4.476277940459742,5.813855666937863,6.7298633540087645,6.7298633540087645,6.7298633540087645,6.7298633540087645,6.7298633540087645
2024-12-03,6.550733663417231,4.793863119327325,5.943581377993326,5.126012222600175,6.711503466687268,6.287538372568058,6.755517256567158,4.493341288119013,5.836017794000866,6.755517256567158,6.755517256567158,6.755517256567158,6.755517256567158,6.755517256567158
2024-12-04,6.537091483024351,4.7838796962768875,5.931203617958422,5.115337084969814,6.7200984062151035,6.274444307519323,6.741448605665356,4.483983714514453,5.823864039686836,6.741448605665356,6.741448605665356,6.741448605665356,6.741448605665356,6.741448605665356
2024-12-05,6.55340197110113,4.795815801645689,5.946002374583273,5.128100199077941,6.752084578624068,6.2900994730209785,6.758268978668926,4.495171559001865,5.838394976759809,6.758268978668926,6.758268978668926,6.758268978668926,6.758268978668926,6.758268978668926
2024-12-06,6.5555117849371385,4.79735977507779,5.9479166411175335,5.132805088431853,6.758989649445201,6.2921245187844725,6.76044474775215,4.4966187424940784,5.840274599977852,6.76044474775215,6.76044474775215,6.76044474775215,6.76044474775215,6.76044474775215
2024-12-09,6.6233890350696925,4.847032722074395,6.009502713854735,5.165120415133329,6.828973755359388,6.357274597655211,6.830443920082962,4.5431777488917655,5.900746122701124,6.830443920082962,6.830443920082962,6.830443920082962,6.830443920082962,6.830443920082962
2024-12-10,6.59719891096427,4.827866644427133,5.985740011550162,5.148659608103148,6.801970710661492,6.332136740011146,6.803435062077655,4.525213170871894,5.877413464382268,6.803435062077655,6.803435062077655,6.803435062077655,6.803435062077655,6.803435062077655
2024-12-11,6.592090083722945,4.824127976400989,5.981104694039927,5.137956877158692,6.796703309491646,6.3272331751634345,6.798166526923749,4.5217088756956905,5.872862034234322,6.798166526923749,6.798166526923749,6.798166526923749,6.798166526923749,6.798166526923749
2024-12-12,6.706106592226696,4.907565887815858,6.0845536253422585,5.172615601175834,6.91425879960814,6.436668729890232,6.915747324786447,4.5999161592627384,5.974438805116293,6.915747324786447,6.915747324786447,6.915747324786447,6.915747324786447,6.915747324786447
2024-12-13,6.683057886330225,4.890698717385413,6.063641180081639,5.143047219945446,6.890494680238343,6.414546074595695,6.891978089396113,4.584106372578738,5.953904821496765,6.891978089396113,6.891978089396113,6.891978089396113,6.891978089396113,6.891978089396113
2024-12-16,6.731378140876798,4.926059746865351,6.107482890012049,5.171128032871648,6.940314757000203,6.4609249185915205,6.941808891593741,4.617250659304826,5.996953108884677,6.941808891593741,6.941808891593741,6.941808891593741,6.941808891593741,6.941808891593741
2024-12-17,6.794063272426646,4.971933072771604,6.164358073724278,5.151741261730567,7.004945585106265,6.521091487751583,7.006453633644553,4.660248238540428,6.052798997595921,7.006453633644553,7.006453633644553,7.006453633644553,7.006453633644553,7.006453633644553
2024-12-18,6.829633572035191,4.99796361472282,6.196631553493979,5.179380680631471,7.041619958483831,6.555232644330951,7.043135902406101,4.68464695539781,6.084488410128855,7.043135902406101,7.043135902406101,7.043135902406101,7.043135902406101,7.043135902406101
2024-12-19,6.712017353891503,4.911891415887666,6.089916550285597,5.072319523404813,6.920353026607253,6.442342009050719,6.9218428637715,4.603970524895252,5.979704674868341,6.9218428637715,6.9218428637715,6.9218428637715,6.9218428637715,6.9218428637715
2024-12-20,6.602888673807916,4.832030444339531,5.9909024208649475,5.067722071083098,6.807837079212056,6.337597899638198,6.809302693560017,4.529115946899523,5.882482447324532,6.809302693560017,6.809302693560017,6.809302693560017,6.809302693560017,6.809302693560017
2024-12-23,6.77346123944012,4.95685639110634,6.145665532415304,5.097737237982774,6.983704081424826,6.501317202975041,6.985207557019874,4.64611669691563,6.0344447433582005,6.985207557019874,6.985207557019874,6.985207557019874,6.985207557019874,6.985207557019874
2024-12-24,6.794731695675531,4.972422228601405,6.16496454441578,5.102206737079823,7.005634755680414,6.521733055099978,7.007142952585691,4.660706729747135,6.053394492722857,7.007142952585691,7.007142952585691,7.007142952585691,7.007142952585691,7.007142952585691
2024-12-25,6.838172328075403,5.004212323610911,6.204378898142604,5.118466843060063,7.0504237507106335,6.563428330343444,7.051941589943273,4.690503939826734,6.092095547703019,7.051941589943273,7.051941589943273,7.051941589943273,7.051941589943273,7.051941589943273
2024-12-26,6.846295598497736,5.010156977826273,6.21174926630155,5.111200533807106,7.0587991609769,6.57122522411374,7.060318803296381,4.696075930424835,6.099332531095424,7.060318803296381,7.060318803296381,7.060318803296381,7.060318803296381,7.060318803296381
2024-12-27,6.81274897379722,4.9856073723633285,6.181311897892267,5.119049843100772,7.024211275764702,6.539026435258599,7.0257234718864785,4.67306531183021,6.069446001014951,7.0257234718864785,7.0257234718864785,7.0257234718864785,7.0257234718864785,7.0257234718864785
2024-12-30,6.762020652084669,4.948484106015127,6.1352853115953225,5.127615089059705,6.971908387349996,6.490336275387673,6.973409323527856,4.6382692608625264,6.0242523779208605,6.973409323527856,6.973409323527856,6.973409323527856,6.973409323527856,6.973409323527856
2024-12-31,6.716343993938186,4.915057674999411,6.093842177327095,5.071672687503746,6.9248139621149285,6.4464948134105935,6.926304759644562,4.606938294821416,5.983559258125434,6.926304759644562,6.926304759644562,6.926304759644562,6.926304759644562,6.926304759644562
2025-01-02,6.798184091346044,4.974948710844245,6.16809695609225,4.9991338647980905,7.009194310962795,6.525046740462713,7.010703274181255,4.663074829689264,6.056470215779278,7.010703274181255,7.010703274181255,7.010703274181255,7.010703274181255,7.010703274181255
2025-01-03,6.765448052382901,4.950992296506311,6.138395044586188,4.940197209504298,6.975442171423649,6.493625969641865,6.976943868366578,4.640620215742125,6.027305832717741,6.976943868366578,6.976943868366578,6.976943868366578,6.976943868366578,6.976943868366578
2025-01-06,6.950952273174044,5.0867453110879355,6.306705876453874,4.910700045000223,7.166704295478813,6.671677004293335,7.168247167983081,4.767863028109248,6.192570670066453,7.168247167983081,7.168247167983081,7.168247167983081,7.168247167983081,7.168247167983081
2025-01-07,6.896392208235472,5.046817953858046,6.257202690610437,4.917258575945132,7.110450729580235,6.619309052925256,7.1119814916252855,4.730438671530682,6.1439633649638905,7.1119814916252855,7.1119814916252855,7.1119814916252855,7.1119814916252855,7.1119814916252855
2025-01-08,6.858200162778471,5.0188688037971225,6.22255046052003,4.936927610248913,7.071073233451229,6.582651486967599,7.072595518174828,4.704241621925686,6.109938251392096,7.072595518174828,7.072595518174828,7.072595518174828,7.072595518174828,7.072595518174828
2025-01-09,6.8309201303091855,4.998905125182178,6.197798867598313,4.9598519838951765,7.042946450501941,6.55646751128356,7.044462679995932,4.685529443636404,6.085634598840816,7.044462679995932,7.044462679995932,7.044462679995932,7.044462679995932,7.044462679995932
2025-01-10,6.8036400978399,4.978941446567234,6.173047274676595,4.9860210298118535,7.014819667552653,6.530283535599521,7.016329841817035,4.666817265347121,6.0613309462895355,7.016329841817035,7.016329841817035,7.016329841817035,7.016329841817035,7.016329841817035
2025-01-13,6.810878034177891,4.984238208403927,6.179614365607772,4.997771868563193,7.022282263669746,6.537230666226655,7.02379404450723,4.663103271233125,6.067779189712445,7.02379404450723,7.02379404450723,7.02379404450723,7.02379404450723,7.02379404450723
2025-01-14,6.764581869762564,4.950358419274907,6.1376091437761895,4.955307140268212,6.97454910318467,6.492794588495441,6.976050607864828,4.662617142478376,6.026534154697405,6.976050607864828,6.976050607864828,6.976050607864828,6.976050607864828,6.976050607864828
2025-01-15,6.794904319805007,4.972548555893939,6.165121168942755,4.983072539538008,7.00581273792538,6.521898743539456,7.007320973147282,4.663867220431302,6.0535482827474665,7.007320973147282,7.007320973147282,7.007320973147282,7.007320973147282,7.007320973147282
2025-01-16,6.8127211780673615,4.985587031294513,6.181286678399177,4.99940512734377,7.024182617277528,6.538999756305211,7.025694807229609,4.663658888065887,6.069421237930023,7.025694807229609,7.025694807229609,7.025694807229609,7.025694807229609,7.025694807229609
2025-01-17,6.827855612569438,4.996662494153972,6.195018383532504,5.010010235922983,7.039786812572363,6.553526119697199,7.04130236184874,4.663033883989683,6.08290443440762,7.04130236184874,7.04130236184874,7.04130236184874,7.04130236184874,7.04130236184874
2025-01-20,6.81717839903618,4.988848850247166,6.18533078351916,5.002175719183308,7.028778186835158,6.543277895108651,7.030291366137101,4.662304688133225,6.073392155116153,7.030291366137101,7.030291366137101,7.030291366137101,7.030291366137101,7.030291366137101
2025-01-21,6.81717839903618,4.988848850247166,6.18533078351916,5.002175719183308,7.028778186835158,6.543277895108651,7.030291366137101,4.662582487893063,6.073392155116153,7.030291366137101,7.030291366137101,7.030291366137101,7.030291366137101,7.030291366137101
2025-01-22,6.8652446805505205,5.02402402085769,6.228942059812294,5.03744485433407,7.078336407444148,6.5894129701973885,7.079860255808575,4.663068630231611,6.116214179124806,7.079860255808575,7.079860255808575,7.079860255808575,7.079860255808575,7.079860255808575
2025-01-23,6.870576046748004,5.027925544122553,6.233779290339248,5.041356799860814,7.083833255002105,6.5945301328340085,7.085358286746592,4.662026923799457,6.120963868181561,7.085358286746592,7.085358286746592,7.085358286746592,7.085358286746592,7.085358286746592
2025-01-24,6.898116096199976,5.048079504603277,6.258766800667422,5.061564598250429,7.112228125654125,6.620963678541828,7.1137592703430546,4.662235276724742,6.145499168639117,7.1137592703430546,7.1137592703430546,7.1137592703430546,7.1137592703430546,7.1137592703430546
2025-01-27,6.883916050199435,5.0376878324162515,6.245882880588852,5.051145166462458,7.097587321535699,6.607334161802468,7.0991153143024635,4.66417988230153,6.132848414480452,7.0991153143024635,7.0991153143024635,7.0991153143024635,7.0991153143024635,7.0991153143024635
2025-02-05,7.094362758215851,5.191693897077026,6.436824414635877,5.2055626323704365,7.314566127753559,6.809325544755991,7.316140832456567,4.664110439340457,6.320334396322679,7.316140832456567,7.316140832456567,7.316140832456567,7.316140832456567,7.316140832456567
2025-02-06,7.06175006406409,5.167827747154137,6.407234415773752,5.181632728050174,7.280941161550498,6.778023163000317,7.282508627356284,4.66515208763377,6.2912799005731594,7.282508627356284,7.282508627356284,7.282508627356284,7.282508627356284,7.282508627356284
2025-02-07,7.07763403796639,5.179451727091503,6.421646189529945,5.193287759490962,7.297318161351549,6.793268950808378,7.298889152853618,4.666471435158391,6.305430858175199,7.298889152853618,7.298889152853618,7.298889152853618,7.298889152853618,7.298889152853618
2025-02-10,7.2210456825822895,5.284401161663324,6.500066292529812,5.298517548790186,7.445181189192643,6.930918604255773,7.446784013150838,4.761026527930815,6.433195617490527,7.446784013150838,7.446784013150838,7.446784013150838,7.446784013150838,7.446784013150838
2025-02-11,7.173746256713847,5.2497871802550495,6.55272101794337,5.26381110196405,7.396413626818019,6.885519574096892,7.398005951929326,4.729840764647426,6.3910567815681,7.398005951929326,7.398005951929326,7.398005951929326,7.398005951929326,7.398005951929326
