date,hs300_benchmark,base_pool,plus_kc50,plus_hstech,plus_10y_bond,plus_germany,plus_china_internet,plus_30y_bond,plus_semiconductor,plus_solar,plus_convertible_bond,plus_kc50_convertible_bond,plus_csi500,plus_csi500_convertible_bond,plus_csi1000,plus_csi1000_convertible_bond,plus_hshares,plus_sse50,plus_financial,plus_india_lof,plus_dow,replace_div_lowvol_with_dividend
2023-08-04,0.9985365853658544,1.143228627130282,1.143228627130282,1.1802564598041303,1.143228627130282,1.143228627130282,1.1613490996285094,0.9789425991736445,1.143228627130282,1.095668389221972,1.143228627130282,1.143228627130282,1.143228627130282,1.143228627130282,1.143228627130282,1.143228627130282,1.1506598468996854,1.1531123752578734,1.1629531868911411,1.1403531739995958,,1.1588901495830908
2023-08-07,0.990975609756098,1.134572035180834,1.134572035180834,1.1841388823692756,1.134572035180834,1.134572035180834,1.1613490996285094,0.9715299903376933,1.134572035180834,1.0873719260891233,1.134572035180834,1.134572035180834,1.134572035180834,1.134572035180834,1.134572035180834,1.134572035180834,1.1419469853330289,1.1484576097063737,1.1522544455213974,1.1317183551442003,,1.1501149676981182
2023-08-08,0.9873170731707324,1.1373571773744782,1.1373571773744782,1.1608443469784047,1.1373571773744782,1.1373571773744782,1.142345205270952,0.9739148976724215,1.1373571773744782,1.090041201672892,1.1373571773744782,1.1373571773744782,1.1373571773744782,1.1373571773744782,1.1373571773744782,1.1373571773744782,1.1447502315202565,1.1463418071829647,1.1543941937953461,1.134496492137266,,1.147571885402745
2023-08-09,0.9853658536585371,1.130701795772287,1.130701795772287,1.1511382905655418,1.130701795772287,1.130701795772287,1.142345205270952,0.968215918124913,1.130701795772287,1.0836626951636252,1.130701795772287,1.130701795772287,1.130701795772287,1.130701795772287,1.130701795772287,1.130701795772287,1.1380515885771911,1.1386081804786354,1.1522544455213974,1.127857850177006,,1.1445549366405952
2023-08-10,0.9865853658536592,1.130701795772287,1.130701795772287,1.1550207131306869,1.130701795772287,1.130701795772287,1.1486798367234712,0.968215918124913,1.130701795772287,1.0836626951636252,1.130701795772287,1.130701795772287,1.130701795772287,1.130701795772287,1.130701795772287,1.130701795772287,1.1380515885771911,1.1363236507982464,1.1554640679323207,1.127857850177006,,1.1508947068138764
2023-08-11,0.9634146341463422,1.1211800964394676,1.1211800964394676,1.1317261777398158,1.1211800964394676,1.1211800964394676,1.1391778895446922,0.9600625209196506,1.1211800964394676,1.0745371145727736,1.1211800964394676,1.1211800964394676,1.1211800964394676,1.1211800964394676,1.1211800964394676,1.1211800964394676,1.1284679962523305,1.1094482946818058,1.122297969686115,1.1183600998597258,,1.1382326039491264
2023-08-14,0.9568292682926837,1.1192717047859537,1.1192717047859537,1.1142552761966624,1.1192717047859537,1.1192717047859537,1.1243970828221477,0.9584283719478724,1.1192717047859537,1.07270811522882,1.1192717047859537,1.1192717047859537,1.1192717047859537,1.1192717047859537,1.1192717047859537,1.1192717047859537,1.1265471996629648,1.106563068167713,1.107319731768474,1.11645650820039,,1.136418687448809
2023-08-15,0.9558536585365861,1.1249993211857114,1.1249993211857114,1.1220201213269527,1.1249993211857114,1.1249993211857114,1.125452854730901,0.9633329094589064,1.1249993211857114,1.07819745313191,1.1249993211857114,1.1249993211857114,1.1249993211857114,1.1249993211857114,1.1249993211857114,1.1249993211857114,1.1323120467401315,1.1122256510325372,1.1233678438230896,1.1221697184768955,,1.1436772499235321
2023-08-16,0.9485365853658544,1.120232374909501,1.120232374909501,1.1045492197837994,1.120232374909501,1.120232374909501,1.1196753711143481,0.9592509903510297,1.120232374909501,1.0736288198559274,1.120232374909501,1.120232374909501,1.120232374909501,1.120232374909501,1.120232374909501,1.120232374909501,1.1275141143386902,1.1075128304773145,1.1190883472751922,1.1174147620426713,,1.1433752889334532
2023-08-17,0.9517073170731715,1.1192779703302382,1.1192779703302382,1.102614929425942,1.1192779703302382,1.1192779703302382,1.1187214410857096,0.9584337371111139,1.1192779703302382,1.072714120115901,1.1192779703302382,1.1192779703302382,1.1192779703302382,1.1192779703302382,1.1192779703302382,1.1192779703302382,1.1265535059345677,1.1065692625706245,1.110529354179397,1.1164627579855528,,1.1430733080053759
2023-08-18,0.9395121951219518,1.1167797609926229,1.1167797609926229,1.1007341363693521,1.118949924384955,1.1167797609926229,1.1168131742352438,0.9594461891250214,1.1167797609926229,1.070319840497698,1.114566769066035,1.114566769066035,1.1167797609926229,1.114566769066035,1.1167797609926229,1.114566769066035,1.1240390577255863,1.1046817243828708,1.1076372894830055,1.1139708321538702,,1.1433364640169381
2023-08-21,0.9268292682926834,1.1199530221004241,1.1199530221004241,1.1039723014973304,1.1214769361131676,1.1199530221004241,1.1200986410485143,0.9672619598264713,1.1199530221004241,1.0733610885945837,1.1177337420931799,1.1177337420931799,1.1199530221004241,1.1177337420931799,1.1199530221004241,1.1177337420931799,1.1272329456792505,1.1079315026165235,1.1101557976209417,1.1171361118628764,,1.1338998804578682
2023-08-22,0.9324390243902443,1.118186534683862,1.118186534683862,1.1022310202646848,1.1201726719953804,1.118186534683862,1.1183319239490688,0.9661016613256622,1.118186534683862,1.0716680900321318,1.1159707551182696,1.1159707551182696,1.118186534683862,1.1159707551182696,1.118186534683862,1.1159707551182696,1.1254549757333843,1.10618397658716,1.1087549701160575,1.1153740675223989,,1.1406942206203987
2023-08-23,0.9190243902439029,1.113510805639149,1.113510805639149,1.0976220096608391,1.1154886378605717,1.113510805639149,1.113655586954976,0.9664636744579147,1.113510805639149,1.0671868791970611,1.1113042914193196,1.1113042914193196,1.113510805639149,1.1113042914193196,1.113510805639149,1.1113042914193196,1.1207488534940915,1.1015584365831506,1.105045372595659,1.1107100988897336,,1.1429590006745758
2023-08-24,0.9246341463414637,1.1118056570849546,1.1118056570849546,1.0959411920402586,1.1141298422106782,1.1118056570849546,1.1119502166933226,0.9676796672867626,1.1118056570849546,1.06555266769691,1.1096025217587226,1.1096025217587226,1.1118056570849546,1.1096025217587226,1.1118056570849546,1.1096025217587226,1.1190326211257369,1.0998715910078871,1.1036915303891481,1.1090092391318762,,1.136919587196771
2023-08-25,0.922926829268293,1.10950594356538,1.10950594356538,1.0940179852070224,1.1136161940741647,1.10950594356538,1.1099989165045032,0.9658603192374938,1.10950594356538,1.0633486261361338,1.1073073653126464,1.1073073653126464,1.10950594356538,1.1073073653126464,1.10950594356538,1.1073073653126464,1.116717958998189,1.0975965624977169,1.1018649976335728,1.1067153098607734,,1.1380519772238593
2023-08-28,0.935853658536586,1.1225729300527665,1.1225729300527665,1.1043256493074738,1.112823193442354,1.1225729300527665,1.1204571504073293,0.9647464326767171,1.1225729300527665,1.0758720039600067,1.12034845848014,1.12034845848014,1.1225729300527665,1.12034845848014,1.1225729300527665,1.12034845848014,1.1298698835688314,1.1105232886085035,1.1122465950416833,1.1170308918815024,,1.153905437603097
2023-08-29,0.9412195121951225,1.1237608379152562,1.1237608379152562,1.1052605281640304,1.112886783339122,1.1237608379152562,1.1214056855611132,0.9627785664193449,1.1237608379152562,1.077010492853086,1.1215340124044575,1.1215340124044575,1.1237608379152562,1.1215340124044575,1.1237608379152562,1.1215340124044575,1.1307133045352518,1.1113522678024192,1.1155032189801155,1.1181011138598194,,1.153905437603097
2023-08-30,0.940975609756098,1.1264110699406669,1.1264110699406669,1.1073464039720906,1.1155113704348365,1.1264110699406669,1.1235220309212597,0.9632519682076749,1.1264110699406669,1.0795504707590233,1.1241789927748143,1.1241789927748143,1.1264110699406669,1.1241789927748143,1.1264110699406669,1.1241789927748143,1.1334933844209678,1.1140847447912987,1.1174965747322931,1.1207379982213495,,1.142581537332213
2023-08-31,0.9363414634146344,1.1297198401877353,1.1297198401877353,1.110710243841204,1.1187881234171697,1.1297198401877353,1.1269350082767498,0.963905584960082,1.1297198401877353,1.0827215905865692,1.1274812064186028,1.1274812064186028,1.1297198401877353,1.1274812064186028,1.1297198401877353,1.1274812064186028,1.1368229585752936,1.1173573071396716,1.1208912482673297,1.1240301041338643,,1.1450209655031596
2023-09-01,0.9419512195121954,1.1283500737353103,1.1283500737353103,1.1093635262070993,1.1174316114888903,1.1283500737353103,1.1255686183865408,0.9606915421789782,1.1283500737353103,1.0814088087274356,1.1261141542722624,1.1261141542722624,1.1283500737353103,1.1261141542722624,1.1283500737353103,1.1261141542722624,1.135444579710367,1.11600253005225,1.1195321863352683,1.1230296323010793,,1.1436326466916487
2023-09-04,0.95609756097561,1.131655377833907,1.131655377833907,1.1126132125370407,1.1207049318628843,1.131655377833907,1.1288657746984014,0.9627348382826986,1.131655377833907,1.0845766066041287,1.1294129086360405,1.1294129086360405,1.131655377833907,1.1294129086360405,1.131655377833907,1.1294129086360405,1.1387706659227974,1.1192716641822409,1.1228116599757094,1.1264319942969123,,1.146982718413526
2023-09-05,0.9495121951219514,1.1320444502953673,1.1320444502953673,1.1129957381448663,1.1210902394706166,1.1320444502953673,1.1292538880712737,0.9630658344681108,1.1320444502953673,1.0849494929953738,1.1298012101180774,1.1298012101180774,1.1320444502953673,1.1298012101180774,1.1320444502953673,1.1298012101180774,1.139162184679044,1.119656479020712,1.1231976918939592,1.1268319701493035,,1.1473770605412148
2023-09-06,0.9470731707317077,1.1312910932965017,1.1312910932965017,1.1122550577512473,1.1203441723192387,1.1312910932965017,1.1285023881457603,0.96242492996425,1.1312910932965017,1.0842274769175153,1.1290493459587263,1.1290493459587263,1.1312910932965017,1.1290493459587263,1.1312910932965017,1.1290493459587263,1.1384040909447857,1.1189113660133778,1.1224502222675878,1.1262320596061892,,1.1466134999419193
2023-09-07,0.934146341463415,1.1309770890769943,1.1309770890769943,1.1119463372253175,1.1200332065567633,1.1309770890769943,1.1281891579668069,0.9621577966943441,1.1309770890769943,1.0839265358028232,1.128735963964681,1.128735963964681,1.1309770890769943,1.128735963964681,1.1309770890769943,1.128735963964681,1.1380881124223885,1.1186007979445007,1.1221386719441853,1.1260320627920526,,1.146295242793729
2023-09-08,0.9290243902439029,1.1374053780380005,1.1374053780380005,1.1182664585026196,1.1263992922778674,1.1374053780380005,1.1346016007829594,0.9676265443842587,1.1374053780380005,1.090087397107564,1.1351515147367717,1.1351515147367717,1.1374053780380005,1.1351515147367717,1.1374053780380005,1.1351515147367717,1.1445568192780753,1.1249587420891232,1.128516724786497,1.1324322450317232,,1.1528105976373169
2023-09-11,0.9358536585365859,1.1392107833999656,1.1392107833999656,1.1200414846272269,1.1281872276624354,1.1392107833999656,1.1364025557048372,0.969162459534075,1.1392107833999656,1.0918176945632903,1.1369533425379412,1.1369533425379412,1.1392107833999656,1.1369533425379412,1.1392107833999656,1.1369533425379412,1.1463735761340723,1.1267443908860901,1.130308021175047,1.1342297565317736,,1.1546404557288046
2023-09-12,0.9346341463414638,1.139411304549959,1.139411304549959,1.120238631643223,1.128385808472585,1.139411304549959,1.1366025825573265,0.9693330491859182,1.139411304549959,1.0920098736954467,1.137153466338608,1.137153466338608,1.139411304549959,1.137153466338608,1.139411304549959,1.137153466338608,1.1465753580616647,1.1269427177315707,1.1305069752821846,1.1344294009333633,,1.1548436927727173
2023-09-13,0.928536585365854,1.1416169401592946,1.1416169401592946,1.122407153411472,1.1305701012826508,1.1416169401592946,1.1388027811333283,0.9712094528007084,1.1416169401592946,1.094123751145627,1.1393547312976444,1.1393547312976444,1.1416169401592946,1.1393547312976444,1.1416169401592946,1.1393547312976444,1.1487948616144457,1.1291242170531806,1.1326953741784633,1.1366253927345542,,1.1570792019008298
2023-09-14,0.9278048780487809,1.1486314835704114,1.1486314835704114,1.1293036643387313,1.1375167685716379,1.1486314835704114,1.1458000332447464,0.9771769455982549,1.1486314835704114,1.100846477727167,1.1463553748079216,1.1463553748079216,1.1486314835704114,1.1463553748079216,1.1486314835704114,1.1463553748079216,1.1558535089976372,1.1360620002608806,1.139655099979867,1.147114692023262,,1.1641887515284846
2023-09-15,0.9236585365853662,1.1398266429298023,1.1398266429298023,1.1206469811974589,1.1287971278369426,1.1398266429298023,1.1370168971014072,0.969686390614575,1.1398266429298023,1.0924079332985965,1.1375679816909272,1.1375679816909272,1.1398266429298023,1.1375679816909272,1.1398266429298023,1.1375679816909272,1.1469933078833698,1.1273535110602746,1.130919067854586,1.163560780797789,,1.155264656569033
2023-09-18,0.9268292682926833,1.135014709872579,1.135014709872579,1.115916017688446,1.1240317573764174,1.135014709872579,1.1322168257679976,0.9655927277518221,1.135014709872579,1.0877961847675206,1.1327655838790394,1.1327655838790394,1.135014709872579,1.1327655838790394,1.135014709872579,1.1327655838790394,1.1421511197762104,1.1225942350241362,1.1261447393359387,1.130668603248735,,1.150387549839454
2023-09-19,0.9256097560975614,1.1420395577674578,1.1420395577674578,1.1228226597077378,1.1309886294379867,1.1420395577674578,1.139224356961964,0.971568986897943,1.1420395577674578,1.0945287871489289,1.1397765114538876,1.1397765114538876,1.1420395577674578,1.1397765114538876,1.1420395577674578,1.1397765114538876,1.1492201364326502,1.1295422099535517,1.1331146890931019,1.1109332967193024,,1.1557228438257026
2023-09-20,0.9212195121951222,1.1490536195392256,1.1490536195392256,1.1297186971001083,1.1379348197482004,1.1490536195392256,1.1462211286213049,0.9775360699497401,1.1490536195392256,1.1012510521281285,1.146776674279224,1.146776674279224,1.1490536195392256,1.146776674279224,1.1490536195392256,1.146776674279224,1.156278299148183,1.1364795167924857,1.140073937019096,1.116750332555954,,1.1618906874491763
2023-09-21,0.9126829268292684,1.1462522698355164,1.1462522698355164,1.1269644852134035,1.1351605772620925,1.1462522698355164,1.1434266844244048,0.9751528736102892,1.1462522698355164,1.0985662432940329,1.1439808756828096,1.1439808756828096,1.1462522698355164,1.1439808756828096,1.1462522698355164,1.1439808756828096,1.1534593359460803,1.133708822280497,1.1372944794451705,1.1140277370564706,,1.1590580414545244
2023-09-22,0.9309756097560977,1.142448113830822,1.142448113830822,1.123224341070337,1.131393232114847,1.142448113830822,1.139631905908411,0.9719165583965608,1.142448113830822,1.0949203465913977,1.1401842579294517,1.1401842579294517,1.142448113830822,1.1401842579294517,1.142448113830822,1.1401842579294517,1.149631261294032,1.1299462951847188,1.1335200523518152,1.1103305270994273,,1.1552113859457669
2023-09-25,0.9241463414634149,1.1464558248199237,1.1464558248199237,1.1271646150140173,1.1353621625498036,1.1464558248199237,1.1436297376327114,0.9753260442405303,1.1464558248199237,1.098761330047978,1.1441840273060953,1.1441840273060953,1.1464558248199237,1.1441840273060953,1.1464558248199237,1.1441840273060953,1.1536641707833335,1.1339101497611177,1.1374964436777588,1.1142255695097738,,1.159263870527028
2023-09-26,0.9190243902439026,1.145855193084589,1.145855193084589,1.1265740900028771,1.1347673428182778,1.145855193084589,1.1430305864931527,0.9748150679239668,1.145855193084589,1.0981856856052548,1.1435845857724705,1.1435845857724705,1.145855193084589,1.1435845857724705,1.145855193084589,1.1435845857724705,1.1530597625733618,1.133316090743561,1.136900505789781,1.1136418233043988,,1.1544566851381497
2023-09-27,0.9214634146341466,1.128972451010699,1.128972451010699,1.1099754308499297,1.1180479663400842,1.128972451010699,1.1261894614620018,0.9604523880139522,1.128972451010699,1.082005294059093,1.1267352982553456,1.1267352982553456,1.128972451010699,1.1267352982553456,1.128972451010699,1.1267352982553456,1.139559543422219,1.1200470338488788,1.1235894819561565,1.1006031160678071,,1.1365371620712539
2023-09-28,0.918048780487805,1.127009507913243,1.127009507913243,1.1080455178494997,1.1161040176315151,1.127009507913243,1.1242313571452618,0.9587824505555141,1.127009507913243,1.0801240127032168,1.124776244892803,1.124776244892803,1.127009507913243,1.124776244892803,1.127009507913243,1.124776244892803,1.137692052852927,1.1182115200444886,1.1217481628487693,1.0987994666212697,,1.13433490644376
2023-10-09,0.9156097560975611,1.1233456615623598,1.1241683074731255,1.1044433223944656,1.1124756244338598,1.1233456615623598,1.1205765424107776,0.9556655011792281,1.1241683074731255,1.076612588536289,1.1211196587580143,1.1219406745275269,1.1241683074731255,1.1219406745275269,1.1241683074731255,1.1219406745275269,1.1339934781319454,1.115392499405721,1.1189202263037725,1.0952273295737422,,1.1323784091361622
2023-10-10,0.9090243902439026,1.1109239206729575,1.1118486547884885,1.0922305999464759,1.1001740823303598,1.1109239206729575,1.1081854219098897,0.9450979353455036,1.1118486547884885,1.0647076130059019,1.108722532580718,1.109645434258732,1.1118486547884885,1.109645434258732,1.1118486547884885,1.109645434258732,1.1214539957289638,1.103169019960179,1.1066580868374298,1.0831165158069134,,1.123714210366196
2023-10-11,0.9109756097560977,1.1089766733295854,1.1098997865545979,1.0903161185904464,1.0982456774961504,1.1089766733295854,1.1062429746561924,0.9434413507589432,1.1284161465745917,1.062841374434283,1.1067791438698178,1.1077004278692428,1.1098997865545979,1.1077004278692428,1.1098997865545979,1.1077004278692428,1.1194882910814534,1.1012353655456564,1.1047183167240002,1.0812180097807853,,1.1217445439739917
2023-10-12,0.9197560975609759,1.1088303405290063,1.109753331946458,1.0901722481060738,1.09810076068268,1.1088303405290063,1.1060970025753583,0.9433168608410226,1.127251808153362,1.0627011293248658,1.1066331010398467,1.1075542634730828,1.109753331946458,1.1075542634730828,1.109753331946458,1.1075542634730828,1.119340571241362,1.1010900542338746,1.1045725458263564,1.0810753398191777,,1.121596526414559
2023-10-13,0.9112195121951222,1.1066637936516204,1.1075849816334153,1.0880421573305812,1.0959551783630466,1.1066637936516204,1.103935796375073,0.9414737112404573,1.1253995003720654,1.0606247144494982,1.1044708473551883,1.1053902099264254,1.1075849816334153,1.1053902099264254,1.1075849816334153,1.1053902099264254,1.1171534883931442,1.0989386311247422,1.1027575047620246,1.0792989095223877,,1.1191222698158962
2023-10-16,0.9007317073170733,1.1113381919352598,1.1122632708905786,1.0926379003393694,1.100584344903123,1.1113381919352598,1.1085986719669425,0.9454503689436906,1.1300400204449303,1.065104649885399,1.1091359829300782,1.1100592287645519,1.1122632708905786,1.1100592287645519,1.1122632708905786,1.1100592287645519,1.1218721937295462,1.1035803993660296,1.106483823679911,1.0837493364619804,,1.1260801635091235
2023-10-17,0.903658536585366,1.117181189789809,1.1181111324620328,1.0983825791003545,1.1063708030782182,1.117181189789809,1.1144272664567791,0.950421191072732,1.1359813454735577,1.070704569180275,1.1149674023986906,1.11589550231221,1.1181111324620328,1.11589550231221,1.1181111324620328,1.11589550231221,1.1277705754000484,1.1093826096676385,1.112190068963671,1.089447282500161,,1.1246153437842337
2023-10-18,0.8968292682926832,1.1113381919352598,1.1122632708905786,1.0926379003393694,1.100584344903123,1.1113381919352598,1.1085986719669425,0.9454503689436906,1.1300400204449303,1.065104649885399,1.1091359829300782,1.1100592287645519,1.1122632708905786,1.1100592287645519,1.1122632708905786,1.1100592287645519,1.1218721937295462,1.1035803993660296,1.106373175297543,1.0837493364619804,,1.1161926303661167
2023-10-19,0.878048780487805,1.0879662005170632,1.0888718246047622,1.0696591852954291,1.077438512202742,1.0879662005170632,1.0852842940075957,0.9255670804275248,1.1062747203304208,1.0427049727058957,1.0858103050556287,1.08671413457392,1.0888718246047622,1.08671413457392,1.0888718246047622,1.08671413457392,1.0982786670475368,1.0803715581595938,1.083105600633031,1.0609575523092574,,1.1209932704807557
2023-10-20,0.8736585365853659,1.0988298313510365,1.0997444983352507,1.0803400157308742,1.0881970212789551,1.0988298313510365,1.0961211452943405,0.9348091130100301,1.1173211665866696,1.0531166581855014,1.0966524087020861,1.0975652631976411,1.0997444983352507,1.0975652631976411,1.0997444983352507,1.0975652631976411,1.1092452705927227,1.0911593544769727,1.0939206970890554,1.0715514946333167,,1.1333200053661832
