date,hs300_benchmark,base_pool,plus_resources
2024-09-26,0.9065498402842055,9.074786722289248,1.1349601058835241
2024-09-27,0.9635827835328549,9.385330754610932,1.265917041177777
2024-09-30,1.0542377675612753,9.771009190308224,1.5187993989873685
2024-10-08,1.098818103113713,9.92342034049644,1.5789797403980432
2024-10-09,1.0016877630832626,9.783535207406002,1.5299544404484424
2024-10-10,1.0176271009344133,9.593009429720247,1.4785138725580336
2024-10-11,0.9904804161566718,9.151214542384448,1.3992810765564403
2024-10-14,1.0061707018538983,9.381868479103789,1.439644953764799
2024-10-15,0.9790240170761572,9.079515695188665,1.3903113260656939
2024-10-16,0.9727977132280513,8.894644384467588,1.354432324102708
2024-10-17,0.9620884706093092,8.850611152727618,1.3514424072724593
2024-10-18,1.0001934501597172,9.631153599445993,1.4710390804824114
2024-10-21,1.0001934501597172,9.652295156127702,1.4755239557277848
2024-10-22,1.0061707018538988,9.696611158809912,1.4815037893882825
2024-10-23,1.009906484162762,9.650332076438676,1.4695441220672874
2024-10-24,0.9989481893900959,9.522054574928584,1.4486147042555457
2024-10-25,1.0061707018538983,9.767738081175906,1.4964533735395267
2024-10-28,1.0076650147774437,9.72261969314381,1.485988664633656
2024-10-29,0.999446293697944,9.52435225088742,1.448614704255546
2024-10-30,0.9889861032331262,9.41859526675414,1.4321701616891775
2024-10-31,0.9889861032331262,9.465495041940413,1.4426348705950482
2024-11-01,0.99097852046452,9.298745388351824,1.4172205775379334
2024-11-04,1.0041782846225042,9.57071132688993,1.4590794131614169
2024-11-05,1.0303287607845484,10.007636526024278,1.5368172507478859
2024-11-06,1.0238534047825183,9.8708687220481,1.5114029576907708
2024-11-07,1.0579735498701381,10.258221769287369,1.574191211125996
2024-11-08,1.0445247335582295,10.109482754817142,1.5502718764840056
2024-11-11,1.0497548287906384,10.319775170828033,1.5936256705226133
2024-11-12,1.0382984297101236,10.301073365226472,1.5947816684183294
2024-11-13,1.0447737857121537,10.26791116995166,1.5837831741533754
2024-11-14,1.0270910827835331,10.244921573845874,1.5892824212858523
2024-11-15,1.0099064841627612,10.081187126661058,1.5653883821244512
2024-11-18,1.0056725975460494,9.901542268188743,1.5295900525857784
2024-11-19,1.010653640624534,9.934044300891058,1.5284071818753078
2024-11-20,1.0131441621637762,9.94794555224876,1.5285360800573458
2024-11-21,1.0143894229333974,9.937269681941642,1.5255271507658943
2024-11-22,0.9845031644624894,9.564434971818104,1.465348564936865
2024-11-25,0.9790240170761565,9.596533378555792,1.4457111094160462
2024-11-26,0.9770315998447626,9.596533378555792,1.4471284323462121
2024-11-27,0.9929709376959135,9.604215386922329,1.45618997544168
2024-11-28,0.9857484252321109,9.569710684956764,1.4480345866557591
2024-11-29,0.996457667850853,9.592855640322645,1.4462222780366656
2024-12-02,1.0039292324685798,9.642653974189413,1.4507530495843994
2024-12-03,1.0049254410842765,9.586136368036948,1.4580022840607738
2024-12-04,0.9996953458518677,9.607261987443948,1.457096129751227
2024-12-05,0.997951980774398,9.655062464987664,1.4634392099180542
2024-12-06,1.0104045884706099,9.659709769019267,1.4558587172742108
2024-12-09,1.0096574320088372,9.762911275563912,1.4778801096363416
2024-12-10,1.0173780487804882,9.719806107032188,1.464422592081706
2024-12-11,1.014887527241246,9.71314381643251,1.464422592081706
2024-12-12,1.0253477177060637,9.88139469737752,1.4937844485645473
2024-12-13,1.0011896587754132,9.856994840701224,1.5023483233720425
2024-12-16,0.9952124070812318,9.932987004338688,1.5219228943606034
2024-12-17,0.9979519807743983,10.02687799579552,1.540274054662379
2024-12-18,1.0021858673911102,10.078928504739906,1.5488379294698749
2024-12-19,1.0036801803146556,9.899709461997023,1.509688787492753
2024-12-20,1.0006915544675647,9.735499084865458,1.4766566989495569
2024-12-23,1.0016877630832617,9.993739416817238,1.530486769168099
2024-12-24,1.0133932143177005,10.020687179475251,1.5292633584813138
2024-12-25,1.0141403707794732,10.086246913368406,1.5427208760359492
2024-12-26,1.0143894229333974,10.09845846475377,1.5451676974095196
2024-12-27,1.012895110009852,10.04823840212555,1.5353804119152392
2024-12-30,1.0176271009344124,9.966355413561118,1.5158058409266786
2024-12-31,1.0016877630832617,9.902004450438854,1.5060185554323988
2025-01-02,0.9735448696898235,10.022662506293102,1.5243697157341742
2025-01-03,0.9635827835328542,9.974399283951405,1.5170292516134642
2025-01-06,0.9595979490700665,10.240204959063124,1.558625214964156
2025-01-07,0.9663223572260207,10.23357318729737,1.5463911080963055
2025-01-08,0.9648280443024753,10.233048300229871,1.5378272332888099
2025-01-09,0.9628356270710815,10.226186924476217,1.531710179854885
2025-01-10,0.9521263844523395,10.213878211878484,1.5255931264209601
2025-01-13,0.9483906021434759,10.233954630968167,1.5272161026172197
