date,base_pool,plus_resource_510410,plus_resource_510410__cash_tail,plus_energy_159930,plus_energy_159930__cash_tail
2012-08-16,1.0,1.0,1.0,1.0,1.0
2012-08-17,1.0,1.0,1.0,1.0,1.0
2012-08-20,1.0,1.0,1.0,1.0,1.0
2012-08-21,1.0,1.0,1.0,1.0,1.0
2012-08-22,1.0,1.0,1.0,1.0,1.0
2012-08-23,1.0,1.0,1.0,1.0,1.0
2012-08-24,1.0,1.0,1.0,1.0,1.0
2012-08-27,1.0,1.0,1.0,1.0,1.0
2012-08-28,1.0,1.0,1.0,1.0,1.0
2012-08-29,1.0,1.0,1.0,1.0,1.0
2012-08-30,1.0,1.0,1.0,1.0,1.0
2012-08-31,1.0,1.0,1.0,1.0,1.0
2012-09-03,1.0,1.0,1.0,1.0,1.0
2012-09-04,1.0,1.0,1.0,1.0,1.0
2012-09-05,1.0,1.0,1.0,1.0,1.0
2012-09-06,1.0,1.0,1.0,1.0,1.0
2012-09-07,1.0,1.0,1.0,1.0,1.0
2012-09-10,1.0,1.0,1.0,1.0,1.0
2012-09-11,1.0,1.0,1.0,1.0,1.0
2012-09-12,1.0,1.0,1.0,1.0,1.0
2012-09-13,1.0,1.0,1.0,1.0,1.0
2012-09-14,1.0,1.0,1.0,1.0,1.0
2012-09-17,1.0,1.0,1.0,1.0,1.0
2012-09-18,1.0,1.0,1.0,1.0,1.0
2012-09-19,1.0,1.0,1.0,1.0,1.0
2012-09-20,1.0,1.0,1.0,1.0,1.0
2012-09-21,1.0,1.0,1.0,1.0,1.0
2012-09-24,1.0,1.0,1.0,1.0,1.0
2012-09-25,1.0,1.0,1.0,1.0,1.0
2012-09-26,1.0,1.0,1.0,1.0,1.0
2012-09-27,1.0,1.0,1.0,1.0,1.0
2012-09-28,1.0,1.0,1.0,1.0,1.0
2012-10-08,1.0,1.0,1.0,1.0,1.0
2012-10-09,1.0,1.0,1.0,1.0,1.0
2012-10-10,1.0,1.0,1.0,1.0,1.0
2012-10-11,1.0,0.9825784424379234,0.9825784424379234,1.0,1.0
2012-10-12,1.0,0.9859627539503387,0.9859627539503387,1.0,1.0
2012-10-15,1.0,0.9679130925507902,0.9679130925507902,1.0,1.0
2012-10-16,1.0,0.9674291360045149,0.9674291360045149,1.0,1.0
2012-10-17,1.0,0.9674291360045149,0.9674291360045149,1.0,1.0
2012-10-18,1.0,0.9804063785794804,0.9804063785794804,1.0,1.0
2012-10-19,0.9995,0.9781628857223191,0.9781628857223191,0.9995,0.9995
2012-10-22,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-10-23,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-10-24,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-10-25,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-10-26,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-10-29,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-10-30,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-10-31,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-01,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-02,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-05,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-06,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-07,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-08,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-09,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-12,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-13,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-14,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-15,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-16,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-19,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-20,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-21,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-22,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-23,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-26,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-27,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-28,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-29,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-11-30,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-12-03,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-12-04,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-12-05,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-12-06,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-12-07,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-12-10,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-12-11,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-12-12,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-12-13,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-12-14,0.9990002500000001,0.977673804279458,0.977673804279458,0.9990002500000001,0.9990002500000001
2012-12-17,1.0014179056551025,0.980039848333763,0.980039848333763,1.0014179056551025,1.0014179056551025
2012-12-18,0.985998653674562,0.9649497632782702,0.9649497632782702,0.985998653674562,0.985998653674562
2012-12-19,0.9884990729146492,0.9673968040980795,0.9673968040980795,0.9884990729146492,0.9884990729146492
2012-12-20,0.9951668575548831,0.9739222462842386,0.9739222462842386,0.9951668575548831,0.9951668575548831
2012-12-21,0.9909994921547371,0.9698438449178893,0.9698438449178893,0.9909994921547371,0.9909994921547371
2012-12-24,0.9918329652347664,0.9706595251911592,0.9706595251911592,0.9918329652347664,0.9918329652347664
2012-12-25,1.0193375768757307,0.9975769742090654,0.9975769742090654,1.0193375768757307,1.0193375768757307
2012-12-26,1.0222547326558329,1.00043185516551,1.00043185516551,1.0222547326558329,1.0222547326558329
2012-12-27,1.02017104995576,0.9983926544823354,0.9983926544823354,1.02017104995576,1.02017104995576
2012-12-28,1.0351735653962857,1.013074899401193,1.013074899401193,1.0351735653962857,1.0351735653962857
2012-12-31,1.0518430269968702,1.0293885048665907,1.0293885048665907,1.0518430269968702,1.0518430269968702
2013-01-04,1.0543434462369576,1.0318355456864003,1.0318355456864003,1.0543434462369576,1.0543434462369576
2013-01-07,1.056010392397016,1.03346690623294,1.03346690623294,1.056010392397016,1.056010392397016
2013-01-08,1.0514262904568557,1.0289806647299558,1.0289806647299558,1.0514262904568557,1.0514262904568557
2013-01-09,1.0505928173768264,1.028164984456686,1.028164984456686,1.0505928173768264,1.0505928173768264
2013-01-10,1.0530932366169141,1.0306120252764956,1.0306120252764956,1.0530932366169141,1.0530932366169141
2013-01-11,1.037257248096359,1.0065224790238683,1.0065224790238683,1.037257248096359,1.037257248096359
2013-01-14,1.0739300636176443,1.0318873066739545,1.0318873066739545,1.0739300636176443,1.0739300636176443
2013-01-15,1.0801811117178635,1.036855741947998,1.036855741947998,1.0801811117178635,1.0801811117178635
2013-01-16,1.0722631174575858,1.0292553333457557,1.0292553333457557,1.0722631174575858,1.0722631174575858
2013-01-17,1.0655953328173522,1.0113699127990916,1.0113699127990916,1.0655953328173522,1.0655953328173522
2013-01-18,1.0814313213379072,1.0253736483339575,1.0253736483339575,1.0814313213379072,1.0814313213379072
2013-01-21,1.0851819501980386,1.0289298575189307,1.0289298575189307,1.0851819501980386,1.0851819501980386
2013-01-22,1.0835150040379802,1.027349320103387,1.027349320103387,1.0835150040379802,1.0835150040379802
2013-01-23,1.0855986867380532,1.0293249918728165,1.0293249918728165,1.0855986867380532,1.0855986867380532
2013-01-24,1.0785141655578048,1.022607707856756,1.022607707856756,1.0785141655578048,1.0785141655578048
2013-01-25,1.0735133270776294,1.0178660956101249,1.0178660956101249,1.0735133270776294,1.0735133270776294
2013-01-28,1.102684884878652,1.045525500382139,1.045525500382139,1.102684884878652,1.102684884878652
2013-01-29,1.111019615678944,1.0534281874598574,1.0534281874598574,1.111019615678944,1.111019615678944
2013-01-30,1.1172706637791632,1.0593552027681463,1.0593552027681463,1.1172706637791632,1.1172706637791632
2013-01-31,1.1201878195592656,1.062121143245348,1.062121143245348,1.1201878195592656,1.1201878195592656
2013-02-01,1.1418581196400253,1.0826681296474157,1.0826681296474157,1.1418581196400253,1.1418581196400253
2013-02-04,1.1439418023400982,1.0846438014168451,1.0846438014168451,1.1439418023400982,1.1439418023400982
2013-02-05,1.1522765331403904,1.0925464884945635,1.0925464884945635,1.1522765331403904,1.1522765331403904
2013-02-06,1.1556104254605073,1.095707563325651,1.095707563325651,1.1556104254605073,1.1556104254605073
2013-02-07,1.1501928504403174,1.090570816725134,1.090570816725134,1.1501928504403174,1.1501928504403174
2013-02-08,1.1539434793004488,1.0941270259101072,1.0941270259101072,1.1539434793004488,1.1539434793004488
2013-02-18,1.13685728115985,1.0779265174007846,1.0779265174007846,1.13685728115985,1.13685728115985
2013-02-19,1.1185208733992076,1.0605406058298044,1.0605406058298044,1.1185208733992076,1.1185208733992076
2013-02-20,1.123521711879383,1.0652822180764354,1.0652822180764354,1.123521711879383,1.123521711879383
2013-02-21,1.0835150040379806,1.0273493201033872,1.0273493201033872,1.0835150040379806,1.0835150040379806
2013-02-22,1.0822196986901635,1.0261211589210806,1.0261211589210806,1.0822196986901635,1.0822196986901635
2013-02-25,1.0826706235646177,1.0265487094039645,1.0265487094039645,1.0826706235646177,1.0826706235646177
2013-02-26,1.0783916556918238,1.022491548480049,1.022491548480049,1.0783916556918238,1.0783916556918238
2013-02-27,1.0782460728183054,1.0223535121210041,1.0223535121210041,1.0782460728183054,1.0782460728183054
2013-02-28,1.087908635458455,1.031515200811811,1.031515200811811,1.087908635458455,1.087908635458455
2013-03-01,1.0875784721033703,1.0312021519872858,1.0312021519872858,1.0875784721033703,1.0875784721033703
2013-03-04,1.0737002201825314,1.0180433008205163,1.0180433008205163,1.0737002201825314,1.0737002201825314
2013-03-05,1.082031964804499,1.0259431565131039,1.0259431565131039,1.082031964804499,1.082031964804499
2013-03-06,1.0851625280092145,1.0289114421094447,1.0289114421094447,1.0851625280092145,1.0851625280092145
2013-03-07,1.0816124317418918,1.0255453705987194,1.0255453705987194,1.0816124317418918,1.0816124317418918
2013-03-08,1.081164696430937,1.0251208443433546,1.0251208443433546,1.081164696430937,1.081164696430937
2013-03-11,1.0791476290894189,1.0232083348218541,1.0232083348218541,1.0791476290894189,1.0791476290894189
2013-03-12,1.0749803755855134,1.0192570973789201,1.0192570973789201,1.0749803755855134,1.0749803755855134
2013-03-13,1.071793374942601,1.0162352998666908,1.0162352998666908,1.071793374942601,1.071793374942601
2013-03-14,1.0716486828369838,1.0160981081012088,1.0160981081012088,1.0716486828369838,1.0716486828369838
2013-03-15,1.0716486828369838,1.0160981081012088,1.0160981081012088,1.0716486828369838,1.0716486828369838
2013-03-18,1.0716486828369838,1.0160981081012088,1.0160981081012088,1.0716486828369838,1.0716486828369838
2013-03-19,1.0716486828369838,1.0160981081012088,1.0160981081012088,1.0716486828369838,1.0716486828369838
2013-03-20,1.0716486828369838,1.0160981081012088,1.0160981081012088,1.0716486828369838,1.0716486828369838
2013-03-21,1.072282611794751,1.0166991763663726,1.0166991763663726,1.072282611794751,1.072282611794751
2013-03-22,1.0730596877672556,1.0174359713983252,1.0174359713983252,1.0730596877672556,1.0730596877672556
2013-03-25,1.0726165120644684,1.0170157683967536,1.0170157683967536,1.0726165120644684,1.0726165120644684
2013-03-26,1.067847045306495,1.01249353435957,1.01249353435957,1.067847045306495,1.067847045306495
2013-03-27,1.0685206871341415,1.0131322569162922,1.0131322569162922,1.0685206871341415,1.0685206871341415
2013-03-28,1.0595540799693794,1.0046304477673442,1.0046304477673442,1.0595540799693794,1.0595540799693794
2013-03-29,1.058751130005008,1.0038691199620995,1.0038691199620995,1.058751130005008,1.058751130005008
2013-04-01,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-04-02,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-04-03,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-04-08,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-04-09,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-04-10,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-04-11,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-04-12,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-04-15,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-04-16,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-04-17,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-04-18,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-04-19,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-04-22,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-04-23,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-04-24,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-04-25,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-04-26,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-05-02,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-05-03,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-05-06,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-05-07,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-05-08,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-05-09,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-05-10,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-05-13,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-05-14,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-05-15,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-05-16,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-05-17,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-05-20,1.0586081986024574,1.0037335976309045,1.0037335976309045,1.0586081986024574,1.0586081986024574
2013-05-21,1.0580788945031563,1.003231730832089,1.003231730832089,1.0580788945031563,1.0580788945031563
2013-05-22,1.0592932161112318,1.004383106192646,1.004383106192646,1.0592932161112318,1.0592932161112318
2013-05-23,1.0479595477691934,0.9936369361607797,0.9936369361607797,1.0479595477691934,1.0479595477691934
2013-05-24,1.0536263819402127,0.999010021176713,0.999010021176713,1.0536263819402127,1.0536263819402127
2013-05-27,1.0511977387240616,0.9967072704555987,0.9967072704555987,1.0511977387240616,1.0511977387240616
2013-05-28,1.0730555276694214,1.0174320269456265,1.0174320269456265,1.0730555276694214,1.0730555276694214
2013-05-29,1.069412562845195,1.0139779008639553,1.0139779008639553,1.069412562845195,1.069412562845195
2013-05-30,1.0688778565637724,1.0134709119135235,1.0134709119135235,1.0688778565637724,1.0688778565637724
2013-05-31,1.0688778565637724,1.0134709119135235,1.0134709119135235,1.0688778565637724,1.0688778565637724
2013-06-03,1.0703939808171328,1.0149084455102684,1.0149084455102684,1.0703939808171328,1.0703939808171328
2013-06-04,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-06-05,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-06-06,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-06-07,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-06-13,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-06-14,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-06-17,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-06-18,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-06-19,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-06-20,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-06-21,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-06-24,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-06-25,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-06-26,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-06-27,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-06-28,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-01,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-02,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-03,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-04,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-05,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-08,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-09,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-10,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-11,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-12,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-15,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-16,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-17,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-18,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-19,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-22,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-23,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-24,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-25,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-26,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-29,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-30,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-07-31,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-08-01,1.0698587838267242,1.0144009912875134,1.0144009912875134,1.0698587838267242,1.0698587838267242
2013-08-02,1.0674625422425832,1.0121289626094643,1.0121289626094643,1.0674625422425832,1.0674625422425832
2013-08-05,1.0669288109714619,1.0116228981281596,1.0116228981281596,1.0669288109714619,1.0669288109714619
2013-08-06,1.0669288109714619,1.0116228981281596,1.0116228981281596,1.0669288109714619,1.0669288109714619
2013-08-07,1.0669288109714619,1.0116228981281596,1.0116228981281596,1.0669288109714619,1.0669288109714619
2013-08-08,1.0669288109714619,1.0116228981281596,1.0116228981281596,1.0669288109714619,1.0669288109714619
2013-08-09,1.0669288109714619,1.0116228981281596,1.0116228981281596,1.0669288109714619,1.0669288109714619
2013-08-12,1.0669288109714619,1.0116228981281596,1.0116228981281596,1.0669288109714619,1.0669288109714619
2013-08-13,1.0663953465659761,0.9993256337732169,0.9993256337732169,1.0663953465659761,1.0663953465659761
2013-08-14,1.0641801505822495,0.9816384544143989,0.9816384544143989,1.0641801505822495,1.0641801505822495
2013-08-15,1.0517750530733807,0.9692253459987524,0.9692253459987524,1.0517750530733807,1.0517750530733807
2013-08-16,1.051249165546844,0.9687407333257531,0.9687407333257531,1.051249165546844,1.051249165546844
2013-08-19,1.051249165546844,0.9687407333257531,0.9687407333257531,1.051249165546844,1.051249165546844
2013-08-20,1.051249165546844,0.9687407333257531,0.9687407333257531,1.051249165546844,1.051249165546844
2013-08-21,1.051249165546844,0.9687407333257531,0.9687407333257531,1.051249165546844,1.051249165546844
2013-08-22,1.051249165546844,0.9687407333257531,0.9687407333257531,1.051249165546844,1.051249165546844
2013-08-23,1.051249165546844,0.9564303310450861,0.9564303310450861,1.051249165546844,1.051249165546844
2013-08-26,1.074102926556767,0.9726911249268418,0.9726911249268418,1.074102926556767,1.074102926556767
2013-08-27,1.074102926556767,0.9786041408838438,0.9786041408838438,1.074102926556767,1.074102926556767
2013-08-28,1.0735658750934887,1.0111257286473554,1.0111257286473554,1.0735658750934887,1.0735658750934887
2013-08-29,1.0735658750934887,0.9845171568408461,0.9845171568408461,1.0735658750934887,1.0735658750934887
2013-08-30,1.0735658750934887,0.9712128709375915,0.9712128709375915,1.0735658750934887,1.0735658750934887
2013-09-02,1.0735658750934887,0.9830389028515956,0.9830389028515956,1.0735658750934887,1.0735658750934887
2013-09-03,1.0893351484318448,0.9889519188085976,0.9889519188085976,1.0893351484318448,1.0893351484318448
2013-09-04,1.0888822024241809,0.9963431887548501,0.9963431887548501,1.0888822024241809,1.0888822024241809
2013-09-05,1.0843527423475414,0.9786041408838437,0.9786041408838437,1.0843527423475414,1.0843527423475414
2013-09-06,1.0751855351820487,0.9786041408838437,0.9786041408838437,1.0751855351820487,1.0751855351820487
2013-09-09,1.0849707099609534,1.0066909666796036,1.0066909666796036,1.0849707099609534,1.0849707099609534
2013-09-10,1.0983201513394596,1.017038744604357,1.017038744604357,1.0983201513394596,1.0983201513394596
2013-09-11,1.1030954563452833,1.0362560464646136,1.0362560464646136,1.1030954563452833,1.1030954563452833
2013-09-12,1.11394842226761,1.02590826853986,1.02590826853986,1.11394842226761,1.11394842226761
2013-09-13,1.1057001681666419,1.0170387446043567,1.0170387446043567,1.1057001681666419,1.1057001681666419
2013-09-16,1.1000566258870317,1.0108358863952147,1.0108358863952147,1.1000566258870317,1.1000566258870317
2013-09-17,1.0783506940423784,0.9908904269162248,0.9908904269162248,1.0783506940423784,1.0783506940423784
2013-09-18,1.0707730174922194,0.9839273422784501,0.9839273422784501,1.0707730174922194,1.0707730174922194
2013-09-23,1.0840077554450007,0.9960886690273534,0.9960886690273534,1.0840077554450007,1.0840077554450007
2013-09-24,1.0727257362671772,0.9857216846489381,0.9857216846489381,1.0727257362671772,1.0727257362671772
2013-09-25,1.066284228643475,0.9798026192887562,0.9798026192887562,1.066284228643475,1.066284228643475
2013-09-26,1.066297101926631,0.9798144484767122,0.9798144484767122,1.066297101926631,1.066297101926631
2013-09-27,1.063056077300714,0.9768362890588498,0.9768362890588498,1.063056077300714,1.063056077300714
2013-09-30,1.0718135186697817,0.9848834529961766,0.9848834529961766,1.0718135186697817,1.0718135186697817
2013-10-08,1.0656634373244511,0.979232177614696,0.979232177614696,1.0656634373244511,1.0656634373244511
2013-10-09,1.0659809641400086,0.9795239512311674,0.9795239512311674,1.0659809641400086,1.0659809641400086
2013-10-10,1.0585051968361998,0.9726545104303935,0.9726545104303935,1.0585051968361998,1.0585051968361998
2013-10-11,1.050020839189112,0.9648582815991981,0.9648582815991981,1.050020839189112,1.050020839189112
2013-10-14,1.0494916253567246,0.9643719899658719,0.9643719899658719,1.0494916253567246,1.0494916253567246
2013-10-15,1.0482442105880754,0.963225747505532,0.963225747505532,1.0482442105880754,1.0482442105880754
2013-10-16,1.0299487939812226,0.9464141914205484,0.9464141914205484,1.0299487939812226,1.0299487939812226
2013-10-17,1.0232086135083973,0.9402206772482954,0.9402206772482954,1.0232086135083973,1.0232086135083973
2013-10-18,1.0471414265940144,0.9622124054557624,0.9622124054557624,1.0471414265940144,1.0471414265940144
2013-10-21,1.0481061634169804,0.9630988967314223,0.9630988967314223,1.0481061634169804,1.0481061634169804
2013-10-22,1.0355691310963355,0.9515786877891003,0.9515786877891003,1.0355691310963355,1.0355691310963355
2013-10-23,1.0438870538139855,0.9592219804936761,0.9592219804936761,1.0438870538139855,1.0438870538139855
2013-10-24,1.04346949899246,0.9588382917014787,0.9588382917014787,1.04346949899246,1.04346949899246
2013-10-25,1.04346949899246,0.9588382917014787,0.9588382917014787,1.04346949899246,1.04346949899246
2013-10-28,1.04346949899246,0.9588382917014787,0.9588382917014787,1.04346949899246,1.04346949899246
2013-10-29,1.04346949899246,0.9588382917014787,0.9588382917014787,1.04346949899246,1.04346949899246
2013-10-30,1.0397861188795898,0.9554536542985439,0.9554536542985439,1.0397861188795898,1.0397861188795898
2013-10-31,1.0392662258201502,0.9549759274713947,0.9549759274713947,1.0392662258201502,1.0392662258201502
2013-11-01,1.034373759749039,0.9504802677378219,0.9504802677378219,1.034373759749039,1.034373759749039
2013-11-04,1.0272182149083462,0.9439050775689977,0.9439050775689977,1.0272182149083462,1.0272182149083462
2013-11-05,1.0267046058008922,0.9434331250302133,0.9434331250302133,1.0267046058008922,1.0267046058008922
