date,single_momentum_nav,threshold_dual_momentum_nav,breadth_dual_momentum_nav,hs300_benchmark
2016-06-03,1.4204936181719827,1.5270001311542363,1.5559824969052605,1.287718442346824
2016-06-06,1.4032406592468167,1.5409412745427853,1.5370839240683543,1.2800630448485169
2016-06-07,1.4075538989781082,1.542117116797301,1.541808567277581,1.2800630448485169
2016-06-08,1.406116152401011,1.5482855852644901,1.5402336862078387,1.2784513822172943
2016-06-13,1.394614179784234,1.571106121101722,1.5276346376499015,1.2365481538055076
2016-06-14,1.38167446059036,1.5690874458359891,1.5134607080222222,1.2417860573569808
2016-06-15,1.383112207167457,1.5728412435533001,1.5150355890919642,1.2583055993270122
2016-06-16,1.3745475508076894,1.5863803531589786,1.5071611837432535,1.250650201828705
2016-06-17,1.3438590566953101,1.568671389908014,1.5134607080222222,1.255888105380178
2016-06-20,1.343504159110172,1.5692491694254755,1.5260597565801595,1.2562910210379836
2016-06-21,1.3393447035092116,1.567805252265533,1.521335113370933,1.2534706114333443
2016-06-22,1.3324122775076113,1.5571104155520696,1.5134607080222222,1.2611260089316512
2016-06-23,1.3379582183088916,1.5588567076068944,1.5197602323011907,1.257096852353595
2016-06-24,1.3199990755091453,1.594906359181541,1.5008616594642847,1.2438006356460087
2016-06-27,1.3308225973404144,1.6014451909571512,1.507161183743254,1.2595143463004286
2016-06-28,1.3256461303776335,1.59833064055041,1.5133605050806087,1.2659609968253187
2016-06-29,1.3317637731518293,1.6020186594228194,1.5201036772865695,1.2716018160345979
2016-06-30,1.3261167182833409,1.5986221534311102,1.522511953074413,1.2736163943236263
2016-07-01,1.3449402345116352,1.609967945861423,1.5210669876017069,1.2724076473502093
2016-07-04,1.3642343386456368,1.6215160014563001,1.5465947109528437,1.293762177213908
2016-07-05,1.3599990474942705,1.6243367373657165,1.550447952213393,1.2969855024763535
2016-07-06,1.3868225581195899,1.6324104831867328,1.5581544347344907,1.3034321530012436
2016-07-07,1.381646091156809,1.6344289196419868,1.560081055364765,1.305043815632466
2016-07-08,1.3722343330426616,1.6276404171009191,1.5543011934739415,1.3002088277387982
2016-07-11,1.3844696185910532,1.6348967015392981,1.5581544347344902,1.3034321530012432
2016-07-12,1.3736460967597839,1.6285060448201607,1.5976501576551172,1.3364712369413057
2016-07-13,1.360940223305685,1.6209744135748465,1.601021743758097,1.3392916465459446
2016-07-14,1.351528465191538,1.615369384482264,1.598613467970254,1.3372770682569164
2016-07-15,1.3529402289086603,1.6162130662638532,1.6005400886005283,1.338888730888139
2016-07-18,1.346886115501735,1.6134022609312204,1.5947602267097052,1.3340537429944714
2016-07-19,1.339970662779437,1.6039145687773513,1.5865720890310389,1.3272041768117757
2016-07-20,1.3357860002997732,1.6005061285886926,1.5832005029280585,1.3243837672071361
2016-07-21,1.3515320042325805,1.6177532329409698,1.6002611213142286,1.3316362490476377
2016-07-22,1.3331616663109724,1.5957643540466262,1.5785099992769476,1.3199516949712737
2016-07-25,1.3449711692605777,1.6099000619072759,1.5924928634437712,1.3195487793134684
2016-07-26,1.3528441712269808,1.6193238671477084,1.6018147728883196,1.3364712369413054
2016-07-27,1.3489076702437792,1.6146119645274921,1.5971538181660454,1.3118933818151612
2016-07-28,1.3659658411709865,1.6350302092150966,1.6173512886292347,1.3155196227354125
2016-07-29,1.3594050061989837,1.6271770381814026,1.6095830307587775,1.3110875504995503
2016-08-01,1.3659658411709865,1.6350302092150966,1.6173512886292347,1.300208827738798
2016-08-02,1.3777753441205918,1.649165917075746,1.6313341527960583,1.303432153001243
2016-08-03,1.355468505215782,1.622465135561186,1.6049220760365028,1.3050438156324653
2016-08-04,1.3620293401877845,1.6303183065948799,1.61269033390696,1.3090729722105219
2016-08-05,1.3580928392045826,1.6256064039746632,1.6080293791846854,1.3143108757619955
2016-08-08,1.3764631771261904,1.6475952828690064,1.6297805012219662,1.3251895985227478
2016-08-09,1.3817118451037926,1.6538778196959618,1.6359951075183323,1.3312333333898323
2016-08-10,1.37515101013179,1.646024648662268,1.6282268496478751,1.327204176811776
2016-08-11,1.37515101013179,1.646024648662268,1.6282268496478751,1.3255925141805533
2016-08-12,1.3817118451037926,1.6538778196959618,1.6359951075183323,1.3489616223332805
2016-08-15,1.3763975687764707,1.6491659170757458,1.6313341527960583,1.3888502724560388
2016-08-16,1.3710321338673759,1.642737184140513,1.6249749311508244,1.3848211158779822
2016-08-17,1.3658190839287165,1.634854544116234,1.6171775229260625,1.381597790615537
2016-08-18,1.3671223464133815,1.637910896400758,1.6187206312494655,1.3795832123265088
2016-08-19,1.3657552240669681,1.6381956514244718,1.6187206312494655,1.3779715496952862
2016-08-22,1.3548148059036527,1.63193212964287,1.6057538270349303,1.368301573907951
2016-08-23,1.358689395434359,1.6333611420155871,1.608735722606965,1.3691074052235621
2016-08-24,1.3716046938700466,1.6336466946627928,1.6240278872705287,1.3634665860142832
2016-08-25,1.3599809252779274,1.6267946288340778,1.6102649390733208,1.3562141041737819
2016-08-26,1.3599809252779274,1.6279414703066433,1.6102649390733208,1.3546024415425593
2016-08-29,1.3586893954343586,1.6247898764711324,1.6087357226069645,1.3541995258847537
2016-08-30,1.3638555148086335,1.6265122685663311,1.61485258847239,1.3598403450940326
2016-08-31,1.362491659293825,1.6227843666813941,1.61485258847239,1.3654811643033113
2016-09-01,1.348018451936322,1.6204849910289938,1.5961009526169303,1.3509762006223085
2016-09-02,1.354048955001948,1.622211973257444,1.603241278978175,1.3570199354893928
2016-09-05,1.3568631897659071,1.6308377015803301,1.6065734312800892,1.3598403450940324
2016-09-06,1.368522162359451,1.6311237131028802,1.6203780622451625,1.3715248991703959
2016-09-07,1.3693262294348678,1.6308580086084865,1.6213301057599951,1.3723307304860073
2016-09-08,1.3673160617463254,1.628463912882402,1.618949996972913,1.3703161521969789
2016-09-09,1.360481491605282,1.622454900772574,1.6108576270968353,1.363466586014283
2016-09-12,1.3335452445788183,1.6168056845442573,1.5789641693499419,1.3364712369413052
2016-09-13,1.3335452445788183,1.6182229405790964,1.5789641693499419,1.3364712369413052
2016-09-14,1.32550457382465,1.6142580961324553,1.5739141920669752,1.3284129237851925
2016-09-19,1.33261333083841,1.6094317880715598,1.5692085041905879,1.336874152599111
2016-09-20,1.328300666337315,1.610855560000144,1.5629570618971942,1.3352624899678882
2016-09-21,1.3269723656709775,1.6128470804734754,1.5629570618971942,1.3405003935193616
2016-09-22,1.3332316692826325,1.6188142736887579,1.5675631178368732,1.3493645379910857
2016-09-23,1.3482539979506054,1.6196635991209134,1.5683855538903027,1.3461412127286405
2016-09-26,1.3344835300049633,1.6199465592185933,1.5686595555593958,1.3235779358915247
2016-09-27,1.3444984157836122,1.6185320058137571,1.5672897864749047,1.3304275020742202
2016-09-28,1.3444984157836122,1.6125856845887592,1.5615317239283735,1.328412923785192
2016-09-29,1.345750276505943,1.6111646538480218,1.5601556825784189,1.3344566586522761
2016-09-30,1.3407428336166185,1.614293681247797,1.5631856459450082,1.3384858152303327
2016-10-10,1.3470021372282743,1.5841995675980844,1.5340443025629873,1.353796610226947
2016-10-11,1.362024465896247,1.5824631413274253,1.532362851007383,1.3570199354893921
2016-10-12,1.3557651622845917,1.580724807594733,1.524176751760354,1.353796610226947
2016-10-13,1.354513301562261,1.5833351788366328,1.525548720586033,1.353796610226947
2016-10-14,1.3570170230069232,1.5804395402506113,1.522758763159943,1.3578257668050033
2016-10-17,1.3532614408399293,1.5833404938854327,1.5255538416532617,1.3453353814130284
2016-10-18,1.3557651622845917,1.5850778828692134,1.5272278217282287,1.3622578390408653
2016-10-19,1.357017023006923,1.5850778828692134,1.5274915258858126,1.361452007725254
2016-10-20,1.3632763266185783,1.5911520864349533,1.534537151005212,1.359437429436226
2016-10-21,1.365780048063241,1.5882706085529632,1.5306093806154422,1.3662869956189219
2016-10-24,1.3670319087855718,1.5908686520784043,1.5331131037025993,1.3828065375889529
2016-10-25,1.3820542374535452,1.5937506605060825,1.5487980300712492,1.3791802966687021
2016-10-26,1.3770467945642206,1.5974905086264037,1.5431864430057736,1.3751511400906455
2016-10-27,1.3757949338418893,1.5948412158442566,1.5417835462394045,1.3731365618016174
2016-10-28,1.3720393516748963,1.5904876911422254,1.5375748559402982,1.371121983512589
2016-10-31,1.3620244658962475,1.5930174979378076,1.5263516818093472,1.3683015739079494
2016-11-01,1.3645281873409099,1.596160107779507,1.5291574753420851,1.376762802721868
2016-11-02,1.3469057439526548,1.6032883683537276,1.5109198173792895,1.3674957425923382
2016-11-03,1.3572238197755095,1.6030045000165545,1.520971841385307,1.3779715496952847
2016-11-04,1.3528584800043018,1.5976100463324747,1.5160798266907929,1.3735394774594225
2016-11-07,1.354049027214631,1.5941914798995236,1.5117010918561082,1.3747482244328393
2016-11-08,1.3611923104766075,1.595904436360734,1.5185363112566388,1.3820007062733408
2016-11-09,1.3560332725651802,1.615011941227812,1.5127809258203893,1.3767628027218677
2016-11-10,1.369922990019023,1.6003556373981707,1.497928083636224,1.390864850745065
2016-11-11,1.3818284621223171,1.587839525054495,1.5098127891167197,1.4029523204792342
2016-11-14,1.3838127074728659,1.5631818509565016,1.511980814373923,1.4049668987682622
2016-11-15,1.3822253111924268,1.5707559709946808,1.5181673687459682,1.4033552361370398
2016-11-16,1.3826221602625366,1.5745248575991344,1.5218100737651075,1.4037581517948456
2016-11-17,1.3857969528234149,1.5727895252799584,1.52416049282565,1.4069814770572906
2016-11-18,1.3810347639820972,1.5643928212606064,1.5189228279018505,1.402146489163623
2016-11-21,1.3873843491038542,1.5707971089546393,1.5259063811335833,1.4085931396885134
2016-11-22,1.401274066557697,1.5725366406367596,1.5411829038279983,1.4226951877117107
2016-11-23,1.4036551609783556,1.5731158438193145,1.5438017362898977,1.4251126816585442
2016-11-24,1.4076236516794538,1.5635625087353915,1.5481664570597309,1.4291418382366008
2016-11-25,1.4231007654137358,1.5795686368643558,1.5651888680620791,1.4448555488910206
2016-11-28,1.4280209001849566,1.5866163496891823,1.5721724212938113,1.4513021994159105
2016-11-29,1.3897617378230307,1.5441081395355478,1.5300511890909554,1.4625838378344687
2016-11-30,1.3771275402064576,1.528540722019685,1.5146254911936656,1.4492876211268826
2016-12-01,1.3901445922962599,1.5429889801649919,1.528942218105143,1.4629867534922743
2016-12-02,1.3748304133670806,1.5259910294058072,1.512099009973993,1.4468701271800488
2016-12-05,1.3472648912945577,1.4953947180392748,1.4817812353379232,1.417860199818043
2016-12-06,1.3449677644551805,1.4934206007729016,1.4792547541182504,1.415442705871209
2016-12-07,1.3510934360268523,1.4919988370631025,1.4859920373707105,1.4218893563960993
2016-12-08,1.3528021155408754,1.4985451883130934,1.4893606789969405,1.4251126816585442
2016-12-09,1.3303145913105372,1.4725297620911366,1.463138549247042,1.4331709948146572
2016-12-12,1.345700792099716,1.4895608002647884,1.4800609701902905,1.3952969229809273
2016-12-13,1.3445172381928556,1.4882507204052762,1.4787592455023477,1.393282344691899
2016-12-14,1.3764731936780736,1.4922197188358248,1.5139058120767879,1.3836123689045636
2016-12-15,1.370555424143774,1.484689975568423,1.5073971886370767,1.3678986582501438
2016-12-16,1.3752896397712133,1.4898184383510424,1.5025225745257722,1.3678986582501438
2016-12-19,1.3752896397712133,1.4898184383510424,1.5062759937165553,1.3638695016720872
2016-12-20,1.3847580710260927,1.500075363916282,1.5022438973662624,1.3537966102269463
2016-12-21,1.4368344429279287,1.5564884545250997,1.500511205443118,1.368704489565755
2016-12-22,1.4474864280896682,1.5680274957859945,1.4953071203375348,1.3662869956189212
2016-12-23,1.4451193202759485,1.5654632643946846,1.497047873679022,1.355408272858169
2016-12-26,1.527968093756142,1.6552113630905305,1.499655971019926,1.3602432607518364
2016-12-27,1.520866770314983,1.6475186689166013,1.5005238274846366,1.3582286824628083
2016-12-28,1.505480569525804,1.6308511648730868,1.5028367736541697,1.350976200622307
2016-12-29,1.486543707016045,1.6103373137426071,1.5065895354785075,1.3517820319379181
2016-12-30,1.4924614765503446,1.6167478922208818,1.5123486697884405,1.3529907789113351
2017-01-03,1.4699739523200062,1.5923876940034378,1.509480026636338,1.3683015739079494
2017-01-04,1.4439357663690884,1.5641811486990294,1.5129289528205792,1.380389043642119
2017-01-05,1.42381534995247,1.5423851818728955,1.5123554391917615,1.3775686340374793
2017-01-06,1.3965936100946919,1.5403513662074773,1.5114948423940424,1.3731365618016174
