date,hs300_benchmark,baseline_k25_nav,mh_20_25_30_thr01_nav,mh_20_25_30_thr02_nav,mh_20_25_30_thr03_nav,mh_20_25_30_thr04_nav,mh_20_25_30_thr05_nav,mh_15_25_60_thr01_nav,mh_15_25_60_thr02_nav,mh_15_25_60_thr03_nav,mh_15_25_60_thr04_nav,mh_15_25_60_thr05_nav,mh_20_60_120_thr01_nav,mh_20_60_120_thr02_nav,mh_20_60_120_thr03_nav,mh_20_60_120_thr04_nav,mh_20_60_120_thr05_nav,mh_10_20_25_thr01_nav,mh_10_20_25_thr02_nav,mh_10_20_25_thr03_nav,mh_10_20_25_thr04_nav,mh_10_20_25_thr05_nav,mh_25_60_thr01_nav,mh_25_60_thr02_nav,mh_25_60_thr03_nav,mh_25_60_thr04_nav,mh_25_60_thr05_nav,mh_30_60_120_thr01_nav,mh_30_60_120_thr02_nav,mh_30_60_120_thr03_nav,mh_30_60_120_thr04_nav,mh_30_60_120_thr05_nav
2022-09-23,1.283191628515367,2.061052930596278,2.408847074014391,2.037008596244555,1.9613051413901272,2.198578994942274,1.3916915106528147,1.9133058998319428,1.8418127233469253,2.0766062132096734,1.8125002819911529,1.53645567865829,1.6105464892480539,1.3603415678852289,1.2813321836883282,1.163253972076752,0.9955570786350675,2.3957277773585712,2.6252443851864267,2.639240721084817,2.271157422347428,1.884154390438208,1.442691504234725,1.311470091705987,1.3953798155197132,1.3265257402833464,1.0589147049931065,1.5247086640756604,1.3413955417473655,1.2435783864124221,1.1638403166310485,1.1096365581383458
2022-09-26,1.2750163505559164,2.027185863661597,2.3692650798404453,2.003536624005795,1.9290771226348904,2.1624521100488563,1.368823340289975,1.881866601008413,1.811548195029018,2.042483575903411,1.7827174135077302,1.511208754361088,1.5840821103167477,1.3379885374270208,1.2602774294962664,1.1441394701881669,0.9791981595025664,2.356361358481787,2.5821065666504994,2.5958729158087754,2.233837934186789,1.8531941070272515,1.4189853058083328,1.2899201136732594,1.3724510392083564,1.3047283689641365,1.0415146981035484,1.4996547658396753,1.3193538309674793,1.2231439997812321,1.1447161799727918,1.0914030935679975
2022-09-27,1.2913669064748177,2.0441193971289375,2.389056076927418,2.020272610125175,1.9451911320125088,2.180515552495565,1.3802574254713948,1.880925667707909,1.8106424209315035,2.0414623341154594,1.7818260548009763,1.5104531499839076,1.5832900692615894,1.3373195431583074,1.2596472907815184,1.143567400453073,0.9787085604228152,2.3551831778025463,2.5808155133671744,2.5945749793508712,2.232721015219696,1.852267509973738,1.430838405021529,1.3006951026896232,1.3839154273640348,1.3156270546237414,1.0502147015483274,1.5121817149576677,1.3303746863574224,1.2333611930968271,1.1542782483019203,1.1005198258531717
2022-09-28,1.2730542838456482,2.0320240160808374,2.374919650436723,2.008318334325618,1.9336811253142099,2.1676130936050586,1.3720902217703805,1.880925667707909,1.8106424209315035,2.0414623341154594,1.7818260548009763,1.5104531499839076,1.5832900692615894,1.3373195431583074,1.2596472907815184,1.143567400453073,0.9787085604228152,2.3551831778025463,2.5808155133671744,2.5945749793508712,2.232721015219696,1.852267509973738,1.4223719055835318,1.292998681963649,1.3757265786814075,1.307842279152595,1.0440004133734853,1.5032338941591017,1.3225026467931773,1.226063197871402,1.1474481994954,1.0940078742209043
2022-09-29,1.2733812949640264,2.012671406403877,2.352301368051611,1.9891914930463264,1.9152651145969317,2.1469691593802485,1.359022695848758,1.880925667707909,1.8106424209315035,2.0414623341154594,1.7818260548009763,1.5104531499839076,1.5832900692615894,1.3373195431583074,1.2596472907815184,1.143567400453073,0.9787085604228152,2.3551831778025463,2.5808155133671744,2.5945749793508712,2.232721015219696,1.852267509973738,1.42166071963074,1.2923521826226672,1.375038715392067,1.3071883580130188,1.0434784131667987,1.5024822772120223,1.3218413954697807,1.2254501662724664,1.1468744753956523,1.0934608702837938
2022-09-30,1.2648790058861978,2.019928635032737,2.351814105625372,1.9887794462370525,1.914868381108908,2.146524430054377,1.3587411840046177,1.8814772566239553,1.8111733990065308,2.04206100104598,1.7823485823622853,1.5108960963640021,1.5837543753572976,1.3377117174211623,1.2600166873481407,1.1439027561312218,0.9789955705919234,2.355873844615402,2.581572347757801,2.5953358487594986,2.2333757695174135,1.8528106947713059,1.4220776272782827,1.292731170028603,1.3754419509518587,1.3075716961862616,1.0437844173522473,1.5029228861020463,1.3222290307044047,1.2258095343966233,1.1472108008866515,1.093781532023135
2022-10-10,1.239045127534334,2.0189186707152205,2.368599456101683,2.0029737483910046,1.9285351657480674,2.1618445885559545,1.3684387816699957,1.8949057223730557,1.8241000925759667,2.0566355839241828,1.795069547660668,1.52167965295978,1.5950579355303471,1.3472592237310674,1.2690096692562558,1.1520670105365993,0.9859828506357992,2.3726881702312137,2.59999752708359,2.6138592608442215,2.249315802765357,1.8660345617442968,1.4322272693445035,1.301957641503827,1.385258745209247,1.3169040873565045,1.0512341078805345,1.5136495363597136,1.3316660340956334,1.2345583732622614,1.1553986654449226,1.1015880615934825
2022-10-11,1.2380640941791998,2.0136721316709285,2.363626018923517,1.998768029234278,1.9244857480772053,2.157305282333265,1.3655654193987725,1.8909269177066554,1.8202699611479856,2.0523171889973075,1.7913003727574432,1.5184845250795493,1.5917087325161101,1.3444303329725769,1.2663450820242217,1.1496479721942652,0.9839125454376138,2.3677061478265284,2.594538214690764,2.608370842448748,2.2445928299511513,1.8621163789374846,1.4292199679915492,1.2992238721778346,1.3823500654292802,1.3141389344171732,1.0490267921684493,1.5104712696167009,1.3288698849426765,1.2319661247094797,1.1529726315017312,1.099275015794861
2022-10-12,1.2583387835186375,2.018968481307096,2.369842815396225,2.004025178180186,1.929547520165783,2.162979415111627,1.3691571222378014,1.8959004235396555,1.8250576254329618,2.057715182655901,1.7960118413864739,1.5224784349298375,1.5958952362839063,1.34796644642069,1.2696758160642643,1.1526717701221827,0.9865004269353456,2.373933675832385,2.601362355181797,2.6152313654430897,2.250496545968908,1.8670141074459998,1.432979094682742,1.302641083835325,1.3859859151542389,1.3175953755913372,1.0517859368085556,1.5144441030454665,1.3323650713838724,1.2352064354004568,1.1560051739307204,1.1021663230431378
2022-10-13,1.2475474166121627,2.0216166561251803,2.372951213632579,2.0066537526531407,1.9320784062100722,2.165816481500808,1.370952973657316,1.898387176456156,1.8274514575754504,2.0604141794851984,1.7983675757009896,1.5244753898549819,1.5979884881678046,1.3497345031447467,1.2713411830842858,1.1541836690861418,0.9877943676842116,2.377047439835313,2.6047744254273137,2.618661626940261,2.253448403977787,1.8694629717002578,1.434858658028339,1.3043496896640705,1.3878038400167185,1.3193235961784195,1.053165509128609,1.5164305197598495,1.3341126646044705,1.2368265907459457,1.1575214451452154,1.1036119766672765
2022-10-14,1.276324395029429,2.019498116270713,2.370464495043496,2.0045508930747773,1.9300536973746412,2.163546828389463,1.3695162925217044,1.8963977741229558,1.8255363918614598,2.058254982021761,1.7964829882493774,1.5228778259148665,1.596313886660686,1.3483200577655015,1.2700088894682686,1.1529741499149746,0.9867592150851189,2.3745564286329706,2.6020447692309006,2.615917417742524,2.2510869175706842,1.8675038802968515,1.4333550073518617,1.3029828050010743,1.386349500126735,1.3179410197087538,1.0520618512725664,1.5148413863883432,1.3327145900279922,1.2355304664695548,1.1563084281736196,1.1024554537679656
2022-10-17,1.275997383911051,2.008375782034761,2.3574092224508094,1.99351088028837,1.919423975988628,2.1516311495549023,1.3619737165597436,1.8859534118736554,1.8154822968630093,2.046919195338714,1.7865889041284129,1.5144906152292612,1.587522228748314,1.340894219524464,1.2630143479841789,1.1466241742663477,0.981324663939882,2.361478619820672,2.587714074199731,2.6015103194544063,2.2386891139333946,1.8572186504289694,1.4254608413003564,1.2958066605203444,1.3787142157043217,1.3106824932430092,1.0462676475283428,1.5064984361879352,1.3253746985014807,1.228725814018503,1.1499400890727418,1.0963837085465842
2022-10-18,1.2737083060824048,2.013672131670929,2.3636260189235174,1.9987680292342787,1.924485748077206,2.157305282333265,1.3655654193987727,1.8909269177066559,1.820269961147986,2.052317188997308,1.7913003727574437,1.5184845250795496,1.5917087325161103,1.3444303329725773,1.2663450820242217,1.1496479721942654,0.983912545437614,2.367706147826529,2.5945382146907643,2.6083708424487484,2.2445928299511517,1.8621163789374848,1.4292199679915496,1.299223872177835,1.3823500654292806,1.3141389344171734,1.0490267921684493,1.50142137562185,1.3209080442684527,1.2245848768445686,1.146064668203162,1.0926887783971408
2022-10-19,1.2544146500981013,2.008905416998378,2.3580309020980805,1.9940365951829613,1.9199301531974862,2.152198562832739,1.3623328868436468,1.8864507624569558,1.8159610632915073,2.0474589947045736,1.7870600509913162,1.5148900062142903,1.5879408791250937,1.3412478308692757,1.2633474213881832,1.1469265540591396,0.9815834520896554,2.3621013726212583,2.5883964882488346,2.6021963717538408,2.2392794855351705,1.857708423279821,1.425836753969476,1.2961483816860937,1.3790778006768178,1.3110281373604258,1.0465435619923535,1.496369380972105,1.3164634423193926,1.2204643838594365,1.1422083806438978,1.0890120904586784
2022-10-20,1.250490516677565,1.999371987653276,2.3468406684472063,1.9845737270803265,1.9108189634380464,2.141985123831687,1.3558678217333948,1.8774984519575555,1.80734326757855,2.037742606119105,1.7785794074590608,1.5077009684837714,1.5804051723430605,1.3348828266626722,1.2573521001161063,1.141483717788888,0.9769252653937381,2.350891822210717,2.576113035364975,2.5898474303640255,2.228652796703208,1.8488925119644937,1.4190703259253288,1.289997400702611,1.3725332711718923,1.3048065432469305,1.041577101640162,1.4892682344238588,1.3102160545098094,1.2146725676428611,1.1367879348617753,1.0838440921385475
2022-10-21,1.2432962720732486,1.997253447798809,2.344353949858123,1.9824708675019633,1.9087942546026153,2.1397154707203425,1.3544311405977834,1.8755090496243554,1.8054282018645593,2.0355834086556674,1.7766948200074486,1.506103404543656,1.578730570835942,1.333468381283427,1.2560198065000892,1.140274198617721,0.9758901127946454,2.3484008110083745,2.5733833791685616,2.5871032211662888,2.2262913102961055,1.8469334205610877,1.4175666752488516,1.2886305160396148,1.3710789312819087,1.303423966777265,1.0404734437841194,1.487690201857582,1.3088277461076798,1.2133854973725111,1.135583391354637,1.0826956480674073
2022-10-24,1.2112491824722023,1.9962548210749098,2.3748162525743917,2.0082308973369134,1.9335969378366458,2.167518721334317,1.372030484509025,1.8998792282060564,1.8288877568609434,2.0620335775827767,1.7997810162896988,1.5256735628100682,1.5992444392981435,1.350795337179181,1.2723404032962984,1.1550908084645173,0.9885707321335311,2.37891569823707,2.6068216675746236,2.6207197838385636,2.255219518783114,1.8709322902528123,1.435986396035697,1.3053748531613176,1.3888945949342062,1.320360528530669,1.0539932525206408,1.5070211007944745,1.3258345240337674,1.2291521081842993,1.1503390493170813,1.0967640879388745
2022-10-25,1.2060170045781538,1.9989129232077365,2.3791680101052872,2.011910901599049,1.93714017829865,2.1714906142791706,1.3745446764963452,1.9033606822891564,1.8322391218604268,2.0658121731437924,1.8030790443300202,1.5284692997052698,1.6021749919356008,1.35327061659286,1.2746719171243281,1.1572074670140595,0.9903822491819433,2.3832749678411695,2.6115985659183467,2.6255221499346026,2.259352119995544,1.8743607002087728,1.438617784719532,1.307766901321561,1.3914396897416772,1.3227800373525838,1.0559246537687152,1.5097826577854592,1.3282640637374943,1.2314044811574119,1.1524470004545733,1.0987738650633698
2022-10-26,1.2151733158927385,1.9973459676891518,2.3773029711634748,2.010333756915277,1.9356216466720766,2.169788374445662,1.3734671656446364,1.9018686305392565,1.830802822574934,2.064192775046214,1.801665603741311,1.5272711267501833,1.6009190408052618,1.3522097825584263,1.2736726969123153,1.1563003276356842,0.9896058847326238,2.3814067094394127,2.609551323771037,2.6234639930363,2.2575810051902168,1.8728913816562183,1.4374900467121743,1.3067417378243138,1.3903489348241895,1.3217431050003345,1.0550969103766834,1.5085991333607516,1.327222832435897,1.2304391784546493,1.1515435928242195,1.0979125320100147
2022-10-27,1.20667102681491,1.9942215419560554,2.3735841829822446,2.007189014530218,1.932593775597043,2.1663941990037703,1.3713186664735748,1.9019074838309935,1.8279389184022898,2.060963781607542,1.798847278590923,1.5248820337802986,1.5984147412354266,1.3500945360715804,1.2716803051013066,1.1544915400959708,0.9880578554267847,2.3814553592189722,2.605469232115549,2.6193601379494527,2.254049496727851,1.8699616388260807,1.4352413972715299,1.3046976164861896,1.388174027692315,1.3196755171930086,1.0534464341992862,1.5058375763697671,1.3247932927321704,1.2281868054815368,1.1494356416867275,1.0959027548855196
2022-10-28,1.1785480706343998,1.9954754407511026,2.354509043237435,2.0084510668317304,1.9338089249450738,2.1677563541197276,1.372180905090168,1.901390545675852,1.8290882643295012,2.0622596456567583,1.7999783326827803,1.5258408278282611,1.599419770153154,1.3509434296756075,1.272479894499327,1.1552174451775088,0.9886791126583866,2.3644449637959797,2.6071074627042514,2.6210071026681008,2.255466766518825,1.8711374072130817,1.436225799152079,1.3055924811338082,1.3891261470542478,1.3205806548676249,1.054168970946662,1.5070211007944747,1.3258345240337674,1.2291521081842993,1.150339049317081,1.0967640879388747
2022-10-31,1.1657946370176568,1.9900427327448693,2.345985572573646,2.0029830325136544,1.9285441048352758,2.1618546090718627,1.368445124615577,1.8962139850279387,1.8241085475889185,2.0566451167785305,1.7950778681121258,1.5216867062027601,1.5938173209074764,1.3462113436155394,1.268022650592435,1.1511709483008892,0.9852159664273007,2.3558855244755224,2.600009578512596,2.6138713765247115,2.2493262287251614,1.8660432111306169,1.431338119730881,1.3011493653603163,1.3843987544072045,1.3160865322201696,1.0505814849198802,1.5018924949540746,1.3213225217268463,1.2249691298056617,1.1464242829188815,1.0930316447076691
2022-11-01,1.210922171353824,1.9912972908112176,2.3486236773223785,2.004245748373395,1.929759893081035,2.1632174803778184,1.3693078165775097,1.8915656107761318,1.825258497815925,2.0579416621634183,1.7962095168863494,1.5226460043626988,1.5950732841233217,1.3472721878579474,1.2690218804195372,1.1520780964082975,0.9859923383472593,2.350110312553955,2.5936359214914817,2.607463738726389,2.2507442436841685,1.8672195977097379,1.4324660457511575,1.3021746997695838,1.385489691171907,1.3171236374465056,1.051409366310676,1.5011415487065978,1.320661860465983,1.224356645240759,1.145851070777422,1.0924851288853152
2022-11-02,1.222040549378677,1.9942241319735647,2.350998423204403,2.0071916213893766,1.9325962855748022,2.1663970126324417,1.3713204474890146,1.89264095341401,1.827941292458384,2.0609664583072806,1.798849614863925,1.5248840142378774,1.5980038649602937,1.3497474910902323,1.2713534166827751,1.154194775325583,0.9878038728271623,2.3501340750444766,2.5936621463238527,2.6089460647525127,2.2540524241998194,1.8699640674596523,1.4350978731318027,1.304567146724541,1.3880352102895457,1.319543549641289,1.0533410895558661,1.5031476017762144,1.3224267291963143,1.2259928163324239,1.1473823308107196,1.093945073251121
2022-11-03,1.2122302158273364,1.9892085302793163,2.33912469379428,1.9952569411072465,1.9277356818699245,2.160948385092156,1.3678714885432732,1.8813873867753517,1.8233439027786353,2.0557829953783444,1.7943253926206204,1.5210488330650498,1.5883432052312154,1.3462181542355758,1.2680290656479252,1.151176772191739,0.9852209507350269,2.3382647110291,2.5805628425545404,2.593433376863456,2.2483833376731446,1.8652609878034792,1.4305861690506967,1.3004658090874714,1.3836714632307365,1.3153951287359458,1.0500295639926829,1.4984219609008371,1.3182692440639183,1.2221385030507919,1.1437751555501148,1.0905058956564095
2022-11-04,1.2537606278613453,1.9887902998393099,2.3130024890920087,1.972974883896912,1.9273303760761016,2.1604940464040943,1.3675838940121734,1.8603769692580634,1.801359003087528,2.0553507676789216,1.7939481362962848,1.5207290330475853,1.5865800482631756,1.3459351123109007,1.2677624629534392,1.1509347376535646,0.9850138083537947,2.3121521101952727,2.551744374262053,2.564471176715742,2.2479106158150266,1.8648688172935597,1.430142360239745,1.3000623673396754,1.383242208705473,1.3149870554855219,1.0497038147422417,1.4980281574945555,1.3179227869695518,1.2218173102773224,1.143474557611731,1.0902192975235168
2022-11-07,1.2537606278613453,1.9851485708727452,2.308536001526866,1.9691650013624906,1.9238011880771138,2.1565379059545373,1.3650796732899415,1.8567845171794963,1.8103356049772985,2.0674537795601013,1.8045118687497645,1.5296839043252577,1.5836748176212117,1.3538607028776106,1.2752277308740905,1.1577120610298632,0.9908140999697582,2.307687264741103,2.5468168678841683,2.559519094443464,2.243794404465583,1.861454004383757,1.4275235869784226,1.3077178344869964,1.391387483541173,1.322730407231809,1.0558850359436682,1.50669866885988,1.3255508575407693,1.228889127200195,1.1500929306363834,1.0965294317907412
